Begin,Description,End,FACILITY,Module,RES_TK,Tool,User_id,WBS
2023-01-11 17:00:00,sem,2023-01-11 18:30:00,PLINE300,"",4209268,SEMVISION,dvriendt,32299/00013
2023-01-11 17:00:00,Tb PtMn,2023-01-12 00:00:00,PLINE200,"",4229325,EV11,chen66,31499/02180
2023-01-11 17:00:00,tem analyses,2023-01-11 22:00:00,PLINE300,"",4230163,TITAN,agati92,42199/00160
2023-01-11 17:00:00,Wafer processing,2023-01-11 19:30:00,PLINE300,LP1,4231156,TEL_TACTRAS3,feurpr61,31199/02273
2023-01-11 17:00:00,Wafer processing,2023-01-11 19:30:00,PLINE300,LP2,4231157,TEL_TACTRAS3,feurpr61,31199/02273
2023-01-11 17:00:00,Wafer processing,2023-01-11 19:30:00,PLINE300,PM6,4231158,TEL_TACTRAS3,feurpr61,31199/02273
2023-01-11 17:30:00,FF,2023-01-11 18:30:00,PLINE300,BOTL,4230906,TRDUOS,singh36,31199/31074
2023-01-11 17:30:00,FF,2023-01-11 18:30:00,PLINE300,TOPL,4230907,TRDUOS,singh36,31199/31074
2023-01-11 18:00:00,exposure,2023-01-11 20:00:00,PLINE300,"",4228866,SC3400,kato15,31199/30117
2023-01-11 18:00:00,exposure,2023-01-11 20:00:00,PLINE300,"",4228867,TR3400,kato15,31199/30117
2023-01-11 18:00:00,fd,2023-01-11 20:00:00,PLINE300,SN,4231164,EP5,schoof76,31199/01057
2023-01-11 18:00:00,Inpria,2023-01-11 19:00:00,PLINE300,"",4231204,H5000_2,choudr12,31199/31247
2023-01-11 18:00:00,Use,2023-01-12 00:00:00,PLINE300,"",4230139,H6300,zidan45,31199/01988
2023-01-11 18:30:00,FF,2023-01-11 19:00:00,PLINE300,BOTL,4231176,TRDUOS,singh36,31199/31074
2023-01-11 18:30:00,i,2023-01-11 20:00:00,PLINE300,"",4219908,SEMVISION,engelen,43001/43193
2023-01-11 19:00:00,coat,2023-01-11 20:00:00,PLINE300,"",4230168,TR2000,kato15,31199/30117
2023-01-11 21:00:00,eP5,2023-01-12 00:00:00,PLINE300,PM,4230841,EP5,delorm67,31199/01754
2023-01-11 22:00:00,/,2023-01-12 00:00:00,PLINE300,"",4231124,EBEAM300,vandeney,31199/00653
2023-01-11 22:30:00,'-,2023-01-12 00:00:00,PLINE300,"",4231274,HELIOS_G5,pauluss,42199/00160
2023-01-11 23:00:00,HOWS Wafer Stage Sensor clean,2023-01-12 00:00:00,PLINE300,"",4228879,SC3400,stopa,31199/31811
2023-01-11 23:00:00,HOWS Wafer Stage Sensor clean,2023-01-12 00:00:00,PLINE300,"",4228880,TR3400,stopa,31199/31811
2023-01-12 00:00:00,'-,2023-01-12 03:00:00,PLINE300,"",4231275,HELIOS_G5,pauluss,42199/00160
2023-01-12 00:00:00,/,2023-01-12 05:00:00,PLINE300,"",4231125,EBEAM300,vandeney,31199/00653
2023-01-12 00:00:00,scrjdp,2023-01-12 04:00:00,PLINE300,"",4231121,ARCHER700,vanderey,31199/31191
2023-01-12 00:00:00,Tb PtMn,2023-01-12 09:00:00,PLINE200,"",4229326,EV11,chen66,31499/02180
2023-01-12 00:00:00,test,2023-01-12 01:00:00,PLINE300,"",4231212,TR3300,vleerb85,31199/30079
2023-01-12 00:00:00,tst,2023-01-12 04:00:00,PLINE300,"",4231103,YS375,truffert,31199/01570
2023-01-12 00:00:00,Use,2023-01-12 06:00:00,PLINE300,"",4231090,H6300,zidan45,31199/01988
2023-01-12 00:00:00,WS2 MOCVD R&D,2023-01-12 07:00:00,PLINE300,"",4230923,EPSILON3200,groven85,31499/00880
2023-01-12 01:00:00,hold,2023-01-12 05:00:00,PLINE300,"",4229900,HITACHI5000,alaertsw,31199/00653
2023-01-12 03:00:00,TEM spec prep,2023-01-12 07:00:00,PLINE300,"",4231278,HELIOS_G5,nalinm87,42199/00160
2023-01-12 04:00:00,Use,2023-01-13 00:00:00,PLINE300,"",4231154,ARCHER700,gronhe29,31199/01920
2023-01-12 06:00:00,Andrea,2023-01-12 10:00:00,PLINE300,"",4230858,HELIOS460,mander15,39320/36502
2023-01-12 06:00:00,i,2023-01-12 08:00:00,PLINE300,"",4219899,SEMVISION,redants,43001/43193
2023-01-12 06:00:00,lots on expinp,2023-01-12 14:00:00,PLINE300,H1,4230062,REFLEXION_2,raymaek,31399/00039
2023-01-12 06:00:00,lots on expinp,2023-01-12 14:00:00,PLINE300,LP1,4230063,REFLEXION_2,raymaek,31399/00039
2023-01-12 06:00:00,lots on expinp,2023-01-12 14:00:00,PLINE300,PM1,4230064,REFLEXION_2,raymaek,31399/00039
2023-01-12 06:00:00,lots on expinp,2023-01-12 14:00:00,PLINE300,PM2,4230065,REFLEXION_2,raymaek,31399/00039
2023-01-12 06:00:00,lots on expinp,2023-01-12 14:00:00,PLINE300,PM3,4230066,REFLEXION_2,raymaek,31399/00039
2023-01-12 06:00:00,MX2,2023-01-12 21:30:00,PLINE200,"",4229684,TEMP_BONDER,ghosh40,98500/01852
2023-01-12 06:00:00,test,2023-01-12 08:00:00,PLINE300,PM,4231173,EDR7100,vleerb85,31199/30079
2023-01-12 06:00:00,Use,2023-01-12 08:00:00,PLINE300,"",4230112,H6300,zidan45,31199/01988
2023-01-12 06:30:00,x sem,2023-01-12 10:00:00,PLINE300,"",4230026,SU8000,vdbroecn,31199/01655
2023-01-12 07:00:00,AL201052/2,2023-01-12 08:00:00,PLINE300,"",4231068,HELIOS1200,demoniei,37092/02172
2023-01-12 07:00:00,DFR,2023-01-12 07:30:00,PLINE200,"",4231096,ACT12_MTM,eswara57,37004/37141
2023-01-12 07:00:00,DFR,2023-01-12 09:30:00,PLINE200,"",4231094,AP300,eswara57,32299/31838
2023-01-12 08:00:00,coupon tests,2023-01-12 10:30:00,PLINE300,LP2,4231243,LAM_E6,dcosters,38199/01952
2023-01-12 08:00:00,coupon tests,2023-01-12 10:30:00,PLINE300,PM1,4231244,LAM_E6,dcosters,38199/01952
2023-01-12 08:00:00,i,2023-01-12 10:00:00,PLINE300,"",4229685,HELIOS1200,vrancken,37092/02172
2023-01-12 08:00:00,LS measurement,2023-01-12 10:00:00,PLINE300,"",4231085,H6300,genjim61,31199/02273
2023-01-12 08:00:00,mea,2023-01-12 12:00:00,PLINE300,"",4229638,H6300_2,xiang38,31199/02273
2023-01-12 08:00:00,sem,2023-01-12 10:00:00,PLINE300,"",4220357,SEMVISION,beirnaer,32299/00013
2023-01-12 08:00:00,spc check,2023-01-12 09:00:00,PLINE300,"",4231201,F5_SCD,jagalu79,30990/02250
2023-01-12 08:00:00,SUSS on-site,2023-01-12 20:00:00,PLINE300,"",4220129,HYBRID_BONDER,kennes63,36671/01900
2023-01-12 08:00:00,test,2023-01-12 09:00:00,PLINE300,LP1,4231051,CIRCL,cochet,32299/00013
2023-01-12 08:00:00,test,2023-01-12 09:00:00,PLINE300,LP2,4231052,CIRCL,cochet,32299/00013
2023-01-12 08:00:00,test,2023-01-12 09:00:00,PLINE300,LP3,4231053,CIRCL,cochet,32299/00013
2023-01-12 08:00:00,test,2023-01-12 09:00:00,PLINE300,PM1,4231054,CIRCL,cochet,32299/00013
2023-01-12 08:00:00,test,2023-01-12 09:00:00,PLINE300,PM2,4231055,CIRCL,cochet,32299/00013
2023-01-12 08:00:00,test,2023-01-12 09:00:00,PLINE300,PM3,4231056,CIRCL,cochet,32299/00013
2023-01-12 08:00:00,test,2023-01-12 09:00:00,PLINE300,PM4,4231057,CIRCL,cochet,32299/00013
2023-01-12 08:00:00,test,2023-01-12 10:00:00,PLINE300,"",4219997,SC1000,cloost23,31199/30079
2023-01-12 08:00:00,test,2023-01-12 10:00:00,PLINE300,"",4219998,TR1000,cloost23,31199/30079
2023-01-12 08:30:00,TEM prep,2023-01-12 13:00:00,PLINE300,"",4231348,HELIOS_G5,han27,42199/00160
2023-01-12 08:30:00,test,2023-01-12 09:00:00,PLINE300,"",4231233,SCD100,cloost23,31199/30079
2023-01-12 09:00:00,develop,2023-01-12 12:00:00,PLINE300,"",4230859,NX3DM,nong52,36003/01224
2023-01-12 09:00:00,devinp,2023-01-12 10:00:00,PLINE300,LP1,4231331,CIRCL,janard53,39424/36503
2023-01-12 09:00:00,devinp,2023-01-12 10:00:00,PLINE300,LP2,4231332,CIRCL,janard53,39424/36503
2023-01-12 09:00:00,devinp,2023-01-12 10:00:00,PLINE300,LP3,4231333,CIRCL,janard53,39424/36503
2023-01-12 09:00:00,devinp,2023-01-12 10:00:00,PLINE300,PM1,4231334,CIRCL,janard53,39424/36503
2023-01-12 09:00:00,devinp,2023-01-12 10:00:00,PLINE300,PM2,4231335,CIRCL,janard53,39424/36503
2023-01-12 09:00:00,devinp,2023-01-12 10:00:00,PLINE300,PM3,4231336,CIRCL,janard53,39424/36503
2023-01-12 09:00:00,devinp,2023-01-12 10:00:00,PLINE300,PM4,4231337,CIRCL,janard53,39424/36503
2023-01-12 09:00:00,DFR,2023-01-12 13:30:00,PLINE200,"",4231098,ACT12_MTM,eswara57,37004/37141
2023-01-12 09:00:00,emar,2023-01-12 12:30:00,PLINE300,"",4231225,SC2000,canga29,31199/01617
2023-01-12 09:00:00,KLA ZETA SAT measurements,2023-01-12 12:00:00,PLINE300,"",4229936,ZETA,tuncaa41,36003/02120
2023-01-12 09:00:00,Max height test for coupons,2023-01-12 13:00:00,PLINE300,LP1,4231029,LAM_E6_2,bezard78,31199/02272
2023-01-12 09:00:00,Max height test for coupons,2023-01-12 13:00:00,PLINE300,LP2,4231030,LAM_E6_2,bezard78,31199/02272
2023-01-12 09:00:00,Max height test for coupons,2023-01-12 13:00:00,PLINE300,LP3,4231031,LAM_E6_2,bezard78,31199/02272
2023-01-12 09:00:00,Max height test for coupons,2023-01-12 13:00:00,PLINE300,LP4,4231032,LAM_E6_2,bezard78,31199/02272
2023-01-12 09:00:00,Max height test for coupons,2023-01-12 13:00:00,PLINE300,PM6,4231033,LAM_E6_2,bezard78,31199/02272
2023-01-12 09:00:00,Pline use,2023-01-12 10:00:00,PLINE300,"",4229739,SP3,verhoevj,36003/36503
2023-01-12 09:00:00,recipe,2023-01-12 11:00:00,PLINE300,"",4230148,KLA2925,schollw,31199/01513
2023-01-12 09:00:00,Ru etch,2023-01-12 19:00:00,PLINE200,LP1,4229789,DOM_BEOL_CU,locoroto,44999/01997
2023-01-12 09:00:00,Ru etch,2023-01-12 19:00:00,PLINE200,PM1,4229790,DOM_BEOL_CU,locoroto,44999/01997
2023-01-12 09:00:00,TDMAHF SOAK,2023-01-12 12:00:00,PLINE300,LP2,4231041,XP4_2,liang13,30990/32063
2023-01-12 09:00:00,TDMAHF SOAK,2023-01-12 12:00:00,PLINE300,PM2,4231042,XP4_2,liang13,30990/32063
2023-01-12 09:00:00,TMA PM2,2023-01-12 18:00:00,PLINE300,LL2,4231027,POLYGON8300,cottd,31499/00881
2023-01-12 09:00:00,TMA PM2,2023-01-12 18:00:00,PLINE300,LP2,4231028,POLYGON8300,cottd,31499/00881
2023-01-12 09:00:00,TMAHfor haze wafer production,2023-01-12 15:00:00,PLINE300,LP1,4231239,DNS_4,sebai,32399/30027
2023-01-12 09:00:00,TMAHfor haze wafer production,2023-01-12 15:00:00,PLINE300,SM2,4231240,DNS_4,sebai,32399/30027
2023-01-12 09:30:00,film development,2023-01-12 15:30:00,PLINE300,LP3,4231171,EXTREME_2,gullo50,31199/01918
2023-01-12 09:30:00,film development,2023-01-12 15:30:00,PLINE300,PM1,4231172,EXTREME_2,gullo50,31199/01918
2023-01-12 09:30:00,fowlp,2023-01-12 17:30:00,PLINE200,"",4230904,40NT,kennes63,31012/01084
2023-01-12 09:30:00,METPASS CD check,2023-01-12 10:30:00,PLINE200,"",4231159,AP300,tseng69,36056/01224
2023-01-12 09:30:00,Prio lot,2023-01-12 17:00:00,PLINE200,"",4231179,300MM_DICER,schoofs,32299/02016
2023-01-12 09:30:00,Processing SPC manually,2023-01-12 14:00:00,PLINE300,LP1,4231329,EXTREME_2,gomezg80,39424/01903
2023-01-12 09:30:00,Processing SPC manually,2023-01-12 14:00:00,PLINE300,PM2,4231330,EXTREME_2,gomezg80,39424/01903
2023-01-12 09:30:00,test,2023-01-12 11:00:00,PLINE200,"",4231363,NOVA200,vranckee,98300/01618
2023-01-12 09:30:00,tst,2023-01-12 22:00:00,PLINE300,"",4231361,YS375,truffert,31199/01570
2023-01-12 10:00:00,Acrylate film measurements,2023-01-12 12:00:00,PLINE300,"",4231242,FTIR_2,zapiai81,44999/01997
2023-01-12 10:00:00,BSD,2023-01-12 11:00:00,PLINE300,"",4231091,NOVA200_2,cochet,32299/00013
2023-01-12 10:00:00,check,2023-01-12 14:00:00,PLINE300,"",4230550,HRP340,nolmans,37093/02178
2023-01-12 10:00:00,devinp,2023-01-12 12:00:00,PLINE300,"",4230866,SEMVISION,janard53,37092/02174
2023-01-12 10:00:00,Etch,2023-01-12 12:00:00,PLINE300,LP1,4231039,TEL_TACTRAS3,paolil45,31199/01988
2023-01-12 10:00:00,Etch,2023-01-12 12:00:00,PLINE300,PM6,4231040,TEL_TACTRAS3,paolil45,31199/01988
2023-01-12 10:00:00,glass perminex glass bonding,2023-01-12 15:00:00,PLINE200,"",4229500,BONDER_200,arnett70,44999/01882
2023-01-12 10:00:00,Handof tuning CH4,2023-01-12 12:30:00,PLINE200,CH4,4231396,ENDURA_BAR,bermej14,39422/01221
2023-01-12 10:00:00,Handof tuning CH4,2023-01-12 12:30:00,PLINE200,LP1,4231397,ENDURA_BAR,bermej14,39422/01221
2023-01-12 10:00:00,low O2 flows,2023-01-12 17:30:00,PLINE300,CH4_MC,4229315,ENDURA_5,dekkers,38199/01284
2023-01-12 10:00:00,low O2 flows,2023-01-12 17:30:00,PLINE300,CHE,4229316,ENDURA_5,dekkers,38199/01284
2023-01-12 10:00:00,low O2 flows,2023-01-12 17:30:00,PLINE300,LP1,4229317,ENDURA_5,dekkers,38199/01284
2023-01-12 10:00:00,MHM,2023-01-12 10:30:00,PLINE300,"",4230757,TR3300,kampit73,31199/01680
2023-01-12 10:00:00,proc dev,2023-01-12 11:00:00,PLINE300,"",4231362,H6300,ramane56,31199/02273
2023-01-12 10:00:00,recipe,2023-01-12 11:30:00,PLINE300,PM,4231140,EDR7100,tamadd54,31199/01880
2023-01-12 10:00:00,"Si, SiO2",2023-01-12 11:00:00,PLINE300,"",4231038,SPECTRA10K,netsou48,30990/32063
2023-01-12 10:00:00,spc check,2023-01-12 11:00:00,PLINE300,"",4231200,F5_SCD,jagalu79,30990/02250
2023-01-12 10:00:00,special zero,2023-01-12 11:00:00,PLINE300,"",4231226,SC1000,dhave,32099/01506
2023-01-12 10:00:00,special zero,2023-01-12 11:00:00,PLINE300,"",4231227,TR1000,dhave,32099/01506
2023-01-12 10:00:00,tem,2023-01-12 14:00:00,PLINE300,"",4229564,TITAN,impagn97,42199/00160
2023-01-12 10:00:00,Use,2023-01-12 13:00:00,PLINE300,"",4229692,HITACHI5000,gronhe29,31199/01920
2023-01-12 10:00:00,xrd,2023-01-12 10:30:00,PLINE300,"",4230116,JVX7300M,pena,98601/01847
2023-01-12 10:30:00,coupons,2023-01-12 11:30:00,PLINE300,LP2,4230995,LAM_E5,vallat65,31299/02062
2023-01-12 10:30:00,coupons,2023-01-12 11:30:00,PLINE300,PM3,4230996,LAM_E5,vallat65,31299/02062
2023-01-12 10:30:00,Hard axis loop intermag,2023-01-12 14:00:00,PLINE200,"",4231231,EV11,benchr63,31499/02041
2023-01-12 10:30:00,Inpria,2023-01-12 12:00:00,PLINE300,"",4231152,TR3300,choudr12,31199/31247
2023-01-12 11:00:00,AX219744 D08,2023-01-12 13:00:00,PLINE300,"",4231034,PROVISION2E,beggia74,31199/00653
2023-01-12 11:00:00,CNT pellicle,2023-01-12 15:00:00,PLINE300,"",4231407,YS250,bekaert,31199/00979
2023-01-12 11:00:00,JSR Private,2023-01-12 12:00:00,PLINE200,"",4231139,TELACT8_750,krishn87,31199/01513
2023-01-12 11:00:00,recipe dummy run,2023-01-12 12:00:00,PLINE300,LP2,4230802,DNS_9,lai86,32005/00737
2023-01-12 11:00:00,recipe dummy run,2023-01-12 12:00:00,PLINE300,MPC21,4230803,DNS_9,lai86,32005/00737
2023-01-12 11:00:00,rework lot on hold,2023-01-12 12:00:00,PLINE300,LP1,4231202,LAM_E6,goossen,31299/31900
2023-01-12 11:00:00,rework lot on hold,2023-01-12 12:00:00,PLINE300,PM4,4231203,LAM_E6,goossen,31299/31900
2023-01-12 11:00:00,special zero,2023-01-12 12:30:00,PLINE300,"",4231228,SC1000,dhave,32099/01506
2023-01-12 11:00:00,special zero,2023-01-12 12:30:00,PLINE300,"",4231229,TR1000,dhave,32099/01506
2023-01-12 11:00:00,test,2023-01-12 13:00:00,PLINE300,"",4231087,KLA2925,furuka28,31199/01514
2023-01-12 12:00:00,KLA ZIR module SAT test,2023-01-12 18:00:00,PLINE300,"",4229844,ZETA,tuncaa41,36003/02120
2023-01-12 12:00:00,measure particle,2023-01-12 12:30:00,PLINE300,"",4231381,SP5,negreira,31199/02273
2023-01-12 12:00:00,measurement,2023-01-12 13:00:00,PLINE300,"",4231241,SP3,sebai,32399/30027
2023-01-12 12:00:00,test,2023-01-12 14:00:00,PLINE300,"",4229849,H6300_2,furuka28,31199/01514
2023-01-12 12:00:00,test,2023-01-12 14:00:00,PLINE300,"",4230115,H5000_2,cloost23,31199/30079
2023-01-12 12:00:00,Wafer processing,2023-01-12 14:00:00,PLINE300,LP3,4231266,TEL_TACTRAS2,feurpr61,31199/02273
2023-01-12 12:00:00,Wafer processing,2023-01-12 14:00:00,PLINE300,PM6,4231267,TEL_TACTRAS2,feurpr61,31199/02273
2023-01-12 12:30:00,measure zero litho,2023-01-12 14:30:00,PLINE300,"",4231230,SC2000,dhave,32099/01506
2023-01-12 13:00:00,20p50 MOKE,2023-01-12 15:00:00,PLINE300,"",4231232,POLARKERR_2,talmel16,38199/01593
2023-01-12 13:00:00,BTO,2023-01-12 17:00:00,PLINE200,"",4231235,HRXRD,barysh74,98300/02072
2023-01-12 13:00:00,FF,2023-01-12 15:00:00,PLINE300,"",4231411,GS1000,singh36,31199/31074
2023-01-12 13:00:00,Inpria,2023-01-12 14:00:00,PLINE300,"",4231380,HITACHI5000,deschepp,31199/31247
2023-01-12 13:00:00,Inspection,2023-01-12 15:00:00,PLINE300,PM,4229654,EDR7100,johnsu91,31199/02273
2023-01-12 13:00:00,JSR Private,2023-01-12 16:00:00,PLINE300,BOTL,4230067,TRDUOS,krishn87,31199/01513
2023-01-12 13:00:00,JSR Private,2023-01-12 16:00:00,PLINE300,TOPL,4230068,TRDUOS,krishn87,31199/01513
2023-01-12 13:00:00,LS measurement,2023-01-12 14:00:00,PLINE300,"",4231403,H6300,genjim61,31199/02273
2023-01-12 13:00:00,OE debug,2023-01-12 15:30:00,PLINE300,LP2,4231246,LAM_E5,elotel43,31299/01904
2023-01-12 13:00:00,OE debug,2023-01-12 15:30:00,PLINE300,PM3,4231247,LAM_E5,elotel43,31299/01904
2023-01-12 13:00:00,Private use,2023-01-12 14:00:00,PLINE300,"",4231112,ALERIS,oguma46,31199/30092
2023-01-12 13:00:00,test,2023-01-12 15:00:00,PLINE300,"",4231270,KLA2925,furuka28,31199/01514
2023-01-12 13:30:00,ALO WG RFPD,2023-01-12 14:30:00,PLINE200,LP1,4231399,DOM_FEOL,vecchio,43008/02210
2023-01-12 13:30:00,ALO WG RFPD,2023-01-12 14:30:00,PLINE200,PM1,4231400,DOM_FEOL,vecchio,43008/02210
2023-01-12 13:30:00,T/M tuning on DCM3,2023-01-12 17:00:00,PLINE300,DCM3,4231115,XP8,kimura50,39423/01224
2023-01-12 13:30:00,T/M tuning on DCM3,2023-01-12 17:00:00,PLINE300,LP1,4231116,XP8,kimura50,39423/01224
2023-01-12 13:30:00,T/M tuning on DCM3,2023-01-12 17:00:00,PLINE300,LP2,4231117,XP8,kimura50,39423/01224
2023-01-12 13:30:00,T/M tuning on DCM3,2023-01-12 17:00:00,PLINE300,LP3,4231118,XP8,kimura50,39423/01224
2023-01-12 13:30:00,T/M tuning on DCM3,2023-01-12 17:00:00,PLINE300,LP4,4231119,XP8,kimura50,39423/01224
2023-01-12 13:30:00,XSEM,2023-01-12 15:00:00,PLINE300,"",4231371,NOVA200_2,maes72,98300/14175
2023-01-12 14:00:00,200kV,2023-01-12 18:00:00,PLINE300,"",4229686,TITAN,richardo,42199/00160
2023-01-12 14:00:00,AX219744 D08,2023-01-12 18:00:00,PLINE300,"",4230764,PROVISION2E,beggia74,31199/00653
2023-01-12 14:00:00,cross section,2023-01-12 17:00:00,PLINE300,"",4230174,HELIOS450,carola29,42199/00160
2023-01-12 14:00:00,Inpria,2023-01-12 16:00:00,PLINE300,"",4231438,SC1000,wouter51,31199/01706
2023-01-12 14:00:00,Inpria,2023-01-12 16:00:00,PLINE300,"",4231439,TR1000,wouter51,31199/01706
2023-01-12 14:00:00,meas,2023-01-12 16:00:00,PLINE300,"",4231089,H6300,dauend87,98601/00962
2023-01-12 14:00:00,MHM,2023-01-12 16:00:00,PLINE300,"",4230908,SU8000,kampit73,31199/01680
2023-01-12 14:00:00,OPC,2023-01-12 16:00:00,PLINE300,"",4229665,H6300_2,tan25,31199/00653
2023-01-12 14:00:00,rax,2023-01-12 15:00:00,PLINE300,"",4229926,SC1950,kim69,31199/31147
2023-01-12 14:00:00,rax,2023-01-12 15:00:00,PLINE300,BOTL,4229927,TR1950,kim69,31199/31147
2023-01-12 14:00:00,sem,2023-01-12 15:00:00,PLINE300,"",4209269,SEMVISION,dvriendt,32299/00013
2023-01-12 14:00:00,SIGMA2,2023-01-12 16:00:00,PLINE300,"",4230978,HITACHI5000,mingar54,38199/02270
2023-01-12 14:30:00,XSEM,2023-01-12 15:30:00,PLINE200,"",4231534,NOVA200,vais,97700/01345
2023-01-12 15:00:00,Check queue images,2023-01-12 16:30:00,PLINE300,SN,4231083,EP5,schoof76,31199/01057
2023-01-12 15:00:00,FF,2023-01-12 17:00:00,PLINE300,"",4231414,GS1000,singh36,31199/31074
2023-01-12 15:00:00,Pline use,2023-01-12 16:00:00,PLINE300,"",4229742,SP3,verhoevj,36003/36503
2023-01-12 15:00:00,Private use,2023-01-12 16:00:00,PLINE300,"",4231113,ALERIS,oguma46,31199/30092
2023-01-12 15:00:00,PWEC3,2023-01-12 18:00:00,PLINE300,"",4230927,KLA2925,sah32,31199/01920
2023-01-12 15:00:00,review,2023-01-12 17:00:00,PLINE300,PM,4231095,EDR7100,peters25,31199/02273
2023-01-12 15:30:00,blanket,2023-01-12 18:30:00,PLINE300,LP3,4231276,LAM_E5,dupuy21,31299/01904
2023-01-12 15:30:00,blanket,2023-01-12 18:30:00,PLINE300,PM4,4231277,LAM_E5,dupuy21,31299/01904
2023-01-12 15:30:00,cross section,2023-01-12 16:00:00,PLINE200,"",4231546,XL30_CF,wodarz95,97406/01185
2023-01-12 15:30:00,devinp,2023-01-12 22:00:00,PLINE300,"",4231535,NX3DM,vbelle62,36003/01224
2023-01-12 15:30:00,FW D09-11 develop,2023-01-12 16:30:00,PLINE300,LP1,4231364,LAM_E6_2,li99,38199/01715
2023-01-12 15:30:00,FW D09-11 develop,2023-01-12 16:30:00,PLINE300,PM6,4231365,LAM_E6_2,li99,38199/01715
2023-01-12 15:30:00,OE debug,2023-01-12 17:00:00,PLINE300,LP2,4231248,LAM_E5,dupuy21,31299/01904
2023-01-12 15:30:00,OE debug,2023-01-12 17:00:00,PLINE300,PM3,4231249,LAM_E5,dupuy21,31299/01904
2023-01-12 15:30:00,test,2023-01-12 16:00:00,PLINE300,LP1,4231185,VERSALIS,goossen,31299/31900
2023-01-12 15:30:00,test,2023-01-12 16:00:00,PLINE300,PM3,4231186,VERSALIS,goossen,31299/31900
2023-01-12 15:30:00,Thin Films,2023-01-12 17:00:00,PLINE300,"",4229877,NOVA200_2,lopezb41,97406/01185
2023-01-12 16:00:00,coating for embedded microbump,2023-01-12 16:30:00,PLINE300,"",4231178,TRPROAP,noda11,31012/01649
2023-01-12 16:00:00,i,2023-01-12 17:00:00,PLINE300,"",4229663,H6300,raymae79,98601/01062
2023-01-12 16:00:00,OPC,2023-01-12 17:00:00,PLINE300,"",4229667,H6300_2,tan25,31199/00653
2023-01-12 16:00:00,SAW partitioning,2023-01-12 17:00:00,PLINE300,LP1,4231188,LAM_E6,monter30,32299/00588
2023-01-12 16:00:00,SAW partitioning,2023-01-12 17:00:00,PLINE300,LP2,4231472,LAM_E6,monter30,32299/00588
2023-01-12 16:00:00,SAW partitioning,2023-01-12 17:00:00,PLINE300,PM4,4231189,LAM_E6,monter30,32299/00588
2023-01-12 16:00:00,SAW partitioning,2023-01-12 17:00:00,PLINE300,PM5,4231473,LAM_E6,monter30,32299/00588
2023-01-12 16:30:00,P230044,2023-01-12 19:00:00,PLINE200,"",4230835,ASM1100,moelants,97401/01775
2023-01-12 17:00:00,DSA,2023-01-12 18:00:00,PLINE300,"",4230791,H6300,hillen84,31199/01680
2023-01-12 17:00:00,FF,2023-01-12 18:00:00,PLINE300,"",4231415,GS1000,singh36,31199/31074
2023-01-12 17:00:00,JSR,2023-01-12 18:00:00,PLINE300,"",4231382,ALERIS,thomas96,31199/01513
2023-01-12 17:00:00,JSR,2023-01-12 19:00:00,PLINE300,"",4228699,SC1000,perrem78,31199/30079
2023-01-12 17:00:00,JSR,2023-01-12 19:00:00,PLINE300,"",4228700,TR1000,perrem78,31199/30079
2023-01-12 17:00:00,meas,2023-01-12 18:00:00,PLINE300,"",4229960,H5000_2,delvaux,32299/00355
2023-01-12 17:00:00,measurement patterned ZEP,2023-01-12 18:30:00,PLINE300,"",4231542,NOVA200_2,mafakh75,06999/01979
2023-01-12 17:00:00,P230044,2023-01-12 18:00:00,PLINE200,"",4230836,CS4800,moelants,97401/01775
2023-01-12 17:00:00,sem,2023-01-12 18:30:00,PLINE300,"",4209270,SEMVISION,dvriendt,32299/00013
2023-01-12 17:00:00,SPC TF + Particle experiment,2023-01-12 22:00:00,PLINE200,"",4229649,DEBOND_CLEANER,hulsd,36671/01221
2023-01-12 17:00:00,Tb PtMn,2023-01-13 00:00:00,PLINE200,"",4229327,EV11,chen66,31499/02180
2023-01-12 17:00:00,tem sample prep,2023-01-12 22:00:00,PLINE300,"",4230814,HELIOS450,agati92,42199/00160
2023-01-12 17:30:00,Combinatorial IGZO,2023-01-13 00:00:00,PLINE300,CH4_MC,4231271,ENDURA_5,dekkers,31499/01284
2023-01-12 17:30:00,Combinatorial IGZO,2023-01-13 00:00:00,PLINE300,CHE,4231272,ENDURA_5,dekkers,31499/01284
2023-01-12 17:30:00,Combinatorial IGZO,2023-01-13 00:00:00,PLINE300,LP1,4231273,ENDURA_5,dekkers,31499/01284
2023-01-12 18:00:00,200,2023-01-12 22:00:00,PLINE300,"",4230173,TITAN,carola29,42199/00160
2023-01-12 18:00:00,CNT pellicle,2023-01-13 00:00:00,PLINE300,"",4231635,YS250,bekaert,31199/00979
2023-01-12 18:00:00,FF,2023-01-12 19:00:00,PLINE300,"",4231419,GS1000,singh36,31199/31074
2023-01-12 18:00:00,meas,2023-01-13 00:00:00,PLINE300,"",4229768,H5000_2,kato15,31199/30117
2023-01-12 18:00:00,R,2023-01-12 18:30:00,PLINE300,"",4231099,KLA2925,hillen84,31199/01680
2023-01-12 18:00:00,test,2023-01-12 20:00:00,PLINE300,"",4231084,H6300,furuka28,31199/01514
2023-01-12 18:30:00,i,2023-01-12 20:00:00,PLINE300,"",4219910,SEMVISION,engelen,43001/43193
2023-01-12 19:00:00,CFET SPacer Option7 trial,2023-01-12 20:00:00,PLINE300,LP2,4231640,LAM_E6,choudh58,38199/01951
