Begin,BillableDuration,Cluster,Description,End,Fab300_Duration,Fab300_User_id,Facility,id,IIO_Duration,IIO_User_id,Modules,Tool,TR_Cluster,WBS
2023-01-10 12:00:00,1.5,0,CRAS,2023-01-10 13:32:16,0.9530555555555555,locoroto,PLINE300,1413,1.5,locoroto,LP1;PM6;PM3,LAM_E6,,98850/02081
2023-01-10 12:00:00,1.75,0,process,2023-01-10 13:42:00,1.6180555555555556,negreira,PLINE300,1725,1,negreira,"",SCD100,,31199/02273
2023-01-10 12:00:00,2,,meas,2023-01-10 14:00:00,,"",PLINE300,582,2,kato15,"",H5000_2,,31199/30117
2023-01-10 12:00:00,2,,Private use,2023-01-10 14:00:00,,"",PLINE300,2360,2,oguma46,"",TR3300,,31199/30092
2023-01-10 12:00:00,5.5,,Measurement D18,2023-01-10 17:30:00,,"",PLINE200,2228,5.5,zunic13,"",WYCO,,98300/01618
2023-01-10 12:03:56,0.75,,"",2023-01-10 12:49:25,0.7580555555555556,peeter11,PLINE300,903,,"","",HELIOS1200,,37092/02172
2023-01-10 12:30:00,1,,Training Thea en Tom,2023-01-10 13:30:00,,"",PLINE300,1470,1,beirnaer,"",MC10,,32299/00013
2023-01-10 13:00:00,1.5,,RFPD (pr23.0006) Aluminium CMP,2023-01-10 14:30:00,,"",PLINE200,1504,1.5,kyaw73,LP4;PLATEN1;PLATEN2;PLATEN3,MIRRA_3,,37037/02269
2023-01-10 13:00:00,2,,APC,2023-01-10 15:00:00,,"",PLINE300,867,2,das89,"",H6300_2,,31199/02287
2023-01-10 13:00:00,2,,Light Training,2023-01-10 15:00:00,,"",PLINE300,1318,2,peters25,"",KLA2925,,31199/02273
2023-01-10 13:00:00,2,,SN - VC pixelcount,2023-01-10 15:00:00,,"",PLINE300,372,2,hsia24,SN,EP5,,31199/01057
2023-01-10 13:00:00,2,,tem prep,2023-01-10 15:00:00,,"",PLINE300,1089,2,han27,"",HELIOS_G5,,42199/00160
2023-01-10 13:30:00,1.5,,ATR-FTIR with liquid cell,2023-01-10 15:00:00,,"",PLINE300,506,1.5,wu78,"",FTIR_2,,32005/00330
2023-01-10 13:30:00,2,,X-section SEM,2023-01-10 15:30:00,,"",PLINE200,1523,2,stokhof,"",NOVA200,,30990/02249
2023-01-10 13:30:00,4,,TOK bonding,2023-01-10 17:30:00,,"",PLINE200,144,4,thomas82,"",BONDER_200,,44042/49500
2023-01-10 13:57:47,0.75,,"",2023-01-10 14:44:17,0.775,konecn85,PLINE300,2185,,"","",VERIOS,,37037/02269
2023-01-10 14:00:00,0,,sem nil,2023-01-10 15:30:00,,"",PLINE300,1564,1.5,willegem,"",NOVA200_2,,97401/01743
2023-01-10 14:00:00,1,,SEM,2023-01-10 15:00:00,,"",PLINE300,1760,1,dvriendt,"",SEMVISION,,32299/00013
2023-01-10 14:00:00,1,0,Si wafers,2023-01-10 15:00:00,0.435,hsingy35,PLINE300,1726,1,netsou48,"",SCD100,,30990/32063
2023-01-10 14:00:00,1.5,,s,2023-01-10 15:30:00,,"",PLINE300,693,1.5,gupta76,"",H6300,,31199/01876
2023-01-10 14:00:00,2,,Measurement,2023-01-10 16:00:00,,"",PLINE300,723,2,dauend87,"",H6300,,98601/00962
2023-01-10 14:00:00,2,,MHM,2023-01-10 16:00:00,,"",PLINE300,1959,2,kampit73,"",SU8000,,31199/01680
2023-01-10 14:30:00,2.5,0,20p50 MOKE,2023-01-10 17:00:00,2.0805555555555557,talmel16,PLINE300,1641,2.5,talmel16,"",POLARKERR_2,,38199/01593
2023-01-10 14:30:00,3.5,,ASM deposition,2023-01-10 18:00:00,,"",PLINE300,2253,3.5,chang92,LP2,XP4_2,,30990/32063
2023-01-10 14:30:00,4.5,,Wafer processing,2023-01-10 19:00:00,,"",PLINE300,2021,4.5,feurpr61,LP1;LP2;PM6,TEL_TACTRAS3,,31199/02273
2023-01-10 15:00:00,0,,exp;making samples;making,2023-01-10 19:30:00,,"",PLINE300,2566,4.5,xiang38;genjim61,"",LithoCluster_3400,,98601/00962
2023-01-10 15:00:00,0.5,,cross section,2023-01-10 15:30:00,,"",PLINE200,2234,0.5,wodarz95,"",XL30_CF,,97406/01185
2023-01-10 15:00:00,1,,madiran,2023-01-10 16:00:00,,"",PLINE300,398,1,schoof76,PM,EP5,,31199/01057
2023-01-10 15:00:00,1,,pline use,2023-01-10 16:00:00,,"",PLINE300,1887,1,verhoevj,"",SP3,,36003/36503
2023-01-10 15:00:00,1.5,,SCROD cleaning,2023-01-10 16:30:00,,"",PLINE300,1861,1.5,homkar65,ATM;SM1;SM2;SM3,SEZ304_2,,30990/02250
2023-01-10 15:00:00,1.75,1,DSA,2023-01-10 16:50:46,1.7880555555555555,vanbel53,PLINE300,222,1,vanbel53,LP1;SM1,DNS_4,,31199/00650
2023-01-10 15:00:00,2,,dummy SN recipe,2023-01-10 17:00:00,,"",PLINE300,368,2,canga29,SN,EP5,,31199/01391
2023-01-10 15:00:00,3.5,,PWEC3,2023-01-10 18:30:00,,"",PLINE300,1311,3.5,sah32,"",KLA2925,,31199/01920
2023-01-10 15:00:00,4,,OPC,2023-01-10 19:00:00,,"",PLINE300,835,4,tan25,"",H6300_2,,31199/00653
2023-01-10 15:00:48,4.25,,"",2023-01-10 19:17:14,4.273888888888889,michal78,PLINE300,2164,,"","",VERIOS,,39320/36502
2023-01-10 15:30:00,2.5,0,Wafer processing,2023-01-10 18:07:08,1.4930555555555556,feurpr61,PLINE300,1989,2.5,feurpr61,PM6;LP3,TEL_TACTRAS2,,31199/02273
2023-01-10 15:30:00,3.5,0,dev;Ag Nanomesh,2023-01-10 19:05:21,1.9458333333333333,planke49,PLINE200,1540,3,hendri21;planke49,"",NOVA200,,97406/01185
2023-01-10 16:00:00,1.5,,Inspection,2023-01-10 17:30:00,,"",PLINE300,1923,1.5,dusar,"",SU8000,,37037/02213
2023-01-10 16:00:00,1.5,,setup recipe,2023-01-10 17:30:00,,"",PLINE300,129,1.5,baudem,"",ARCHER700,,38199/01836
2023-01-10 16:00:00,2,,APC,2023-01-10 18:00:00,,"",PLINE300,396,2,hasan30,PM,EP5,,31199/01876
2023-01-10 16:00:00,2,,DSA,2023-01-10 18:00:00,,"",PLINE300,2341,2,vanbel53,ACAT,TR2000,,31199/00650
2023-01-10 16:00:00,3,,CD measurement,2023-01-10 19:00:00,,"",PLINE300,659,3,takaha90,"",H6300,,31199/01988
2023-01-10 16:00:00,3,,DSA,2023-01-10 19:00:00,,"",PLINE300,2085,3,vanbel53,BOTL,TRDUOS,,31199/00650
2023-01-10 16:00:00,3,,meas,2023-01-10 19:00:00,,"",PLINE300,599,3,kato15,"",H5000_2,,31199/30117
2023-01-10 16:30:00,2.5,0,Waimea project development,2023-01-10 19:06:17,2.2925,li17,PLINE300,95,1.5,li17,CHB;CHC;CHA;LP3,ANELVA_3,,38199/14775
2023-01-10 17:00:00,1.5,,SEM,2023-01-10 18:30:00,,"",PLINE300,1770,1.5,dvriendt,"",SEMVISION,,32299/00013
2023-01-10 17:00:00,16.25,2,Tb PtMn,2023-01-11 09:14:12,15.706944444444444,talmel16,PLINE200,423,16,chen66,"",EV11,,31499/02180
2023-01-10 17:29:03,4.25,,"",2023-01-10 21:40:11,4.185555555555555,koryto87,PLINE300,452,,"","",EXSOLVE,,42199/00160
2023-01-10 17:30:00,3.5,,APC,2023-01-10 21:00:00,,"",PLINE300,364,3.5,schelc12,SN,EP5,,31199/01057
2023-01-10 17:30:00,18.5,,use,2023-01-11 12:00:00,,"",PLINE300,118,18.5,gronhe29,"",ARCHER700,,31199/01920
2023-01-10 18:00:00,1,,process,2023-01-10 19:00:00,,"",PLINE300,1723,1,negreira,"",SCD100,,31199/02273
2023-01-10 18:00:00,2,,INPRIA,2023-01-10 20:00:00,,"",PLINE300,1159,2,deschepp,"",HITACHI5000,,31199/31247
2023-01-10 18:00:22,3.25,,"",2023-01-10 21:16:20,3.266111111111111,gade18,PLINE300,1001,,"","",HELIOS1200_2,,39320/36502
2023-01-10 18:23:35,1.5,5,i,2023-01-10 20:00:00,0.5841666666666666,engelen,PLINE300,1846,1.5,engelen,"",SEMVISION,,43001/43193
2023-01-10 19:00:00,3,,TMMF S2020 processing,2023-01-10 22:00:00,,"",PLINE200,1355,3,hulsd,"",LAMINATOR_2,,37037/01949
2023-01-10 19:00:00,5,,Dev,2023-01-11 00:00:00,,"",PLINE300,692,5,thiam14,"",H6300,,98601/00962
2023-01-10 19:18:58,2.5,,"",2023-01-10 21:52:54,2.5655555555555556,michal78,PLINE300,946,,"","",HELIOS1200,,39320/36502
2023-01-10 19:30:00,0,,exposure,2023-01-10 20:30:00,,"",PLINE300,2650,1,kato15,"",LithoCluster_3400,,31199/30117
2023-01-10 20:13:29,1.75,,"",2023-01-10 21:55:39,1.7027777777777777,konecn85,PLINE300,2186,,"","",VERIOS,,44999/02231
2023-01-10 21:00:00,3,,use,2023-01-11 00:00:00,,"",PLINE300,768,3,zidan45,"",H6300_2,,31199/01988
2023-01-10 21:30:00,11.5,,MAZO Binaries w/ O3,2023-01-11 09:00:00,,"",PLINE300,2261,11.5,pavel13,LP1;PM1,XP4_4,,31499/01284
2023-01-10 22:00:00,0,,TEM spec prep,2023-01-11 06:00:00,,"",PLINE300,1088,8,nalinm87,"",HELIOS_G5,,42199/00160
2023-01-10 22:00:27,0.5,,"",2023-01-10 22:31:17,0.5138888888888888,decler36,PLINE300,944,,"","",HELIOS1200,,39320/36502
2023-01-10 22:25:20,4.25,,"",2023-01-11 02:41:40,4.272222222222222,claeseng,PLINE300,2191,,"","",VERIOS,,31299/01861
2023-01-10 23:00:00,1,,source calibration by ASML,2023-01-11 00:00:00,,"",PLINE300,2576,1,versluij,"",LithoCluster_3400,,31199/00653
2023-01-10 23:30:00,1.5,,Test,2023-01-11 01:00:00,,"",PLINE300,2391,1.5,vleerb85,"",TR3300,,31199/30079
2023-01-11 00:00:00,9,,use,2023-01-11 09:00:00,,"",PLINE300,691,9,zidan45,"",H6300,,31199/01988
2023-01-11 01:00:00,1,,Test,2023-01-11 02:00:00,,"",PLINE300,2577,1,vleerb85,"",LithoCluster_3400,,31199/30079
2023-01-11 01:00:00,3,,hold,2023-01-11 04:00:00,,"",PLINE300,1168,3,alaertsw,"",HITACHI5000,,31199/00653
2023-01-11 02:17:23,3.5,,"",2023-01-11 05:46:09,3.4794444444444443,dutrow20,PLINE300,999,,"","",HELIOS1200_2,,39320/36502
2023-01-11 02:22:10,0.25,,"",2023-01-11 02:42:24,0.3372222222222222,dutrow20,PLINE300,1798,,"","",SEMVISION,,39320/36502
2023-01-11 06:00:00,0,0,lots on expinp,2023-01-11 14:00:00,6.385277777777778,raymaek,PLINE300,1677,8,raymaek,LP1;H1;PM2;PM3;PM1,REFLEXION_2,,31399/00039
2023-01-11 06:00:00,3,0,pline werk,2023-01-11 09:00:00,2.3961111111111113,caluwaer,PLINE300,1939,3,caluwaer,"",SU8000,,31699/00055
2023-01-11 06:24:29,0,,"",2023-01-11 06:24:30,0.0002777777777777778,peeter11,PLINE300,1020,,"","",HELIOS1200_2,,36003/36502
2023-01-11 06:24:37,1.5,,"",2023-01-11 07:58:21,1.5622222222222222,rutkow29,PLINE300,935,,"","",HELIOS1200,,39320/36502
2023-01-11 06:29:30,2.25,,"",2023-01-11 08:50:47,2.354722222222222,sainch77,PLINE300,2159,,"","",VERIOS,,39320/36502
2023-01-11 06:30:00,0,,tem prep,2023-01-11 14:00:00,,"",PLINE300,1087,7.5,han27,"",HELIOS_G5,,42199/00160
2023-01-11 07:00:00,23.75,0,BID13 - 4 samples;Meting;/,2023-01-12 06:50:35,21.528055555555557,veenae54,PLINE300,257,22,veenae54;vandeney,"",EBEAM300,,31199/00653
2023-01-11 07:59:12,2,1,Test,2023-01-11 10:00:00,1.7325,cloost23,PLINE300,2401,2,cloost23,"",TR3300,,31199/30079
2023-01-11 08:00:00,1,,ffem,2023-01-11 09:00:00,,"",PLINE300,278,1,vanderey,PM,EDR7100,,31199/31191
2023-01-11 08:00:00,1,,Mohands work,2023-01-11 09:00:00,,"",PLINE300,1213,1,haider15,"",HITACHI5000,,31199/01918
2023-01-11 08:00:00,1.25,1,Training,2023-01-11 10:00:00,0.9508333333333333,eswara57,PLINE300,1562,2,mander15,"",NOVA200_2,,39320/36502
2023-01-11 08:00:00,2.25,3,Test,2023-01-11 10:11:42,2.186111111111111,dekeys25,PLINE300,2455,2,cloost23,"",LithoCluster_1000,,31199/30079
2023-01-11 08:00:00,2.5,,Test,2023-01-11 10:30:00,,"",PLINE300,178,2.5,cochet,LP1;LP2;PM4;LP3;PM2;PM3;PM1,CIRCL,,32299/00013
2023-01-11 08:00:00,3,,recipe creation,2023-01-11 11:00:00,,"",PLINE300,777,3,vdbroecn,"",H6300_2,,31199/31811
2023-01-11 08:00:00,4,,TOK bonding,2023-01-11 12:00:00,,"",PLINE200,147,4,thomas82,"",BONDER_200,,44042/49500
2023-01-11 08:00:00,5.75,8,i,2023-01-11 13:50:47,5.525555555555556,stiersj;peeter11,PLINE300,938,2,stiersj,"",HELIOS1200,,37092/02172
2023-01-11 08:00:00,12,,SUSS on-site,2023-01-11 20:00:00,,"",PLINE300,1254,12,kennes63,"",HYBRID_BONDER,,36671/01900
2023-01-11 08:30:00,0.5,,Test,2023-01-11 09:00:00,,"",PLINE300,1718,0.5,cloost23,"",SCD100,,31199/30079
2023-01-11 08:30:00,2.5,0,EDX,2023-01-11 11:00:00,1.6366666666666667,verbeeck,PLINE200,1543,2.5,verbeeck,"",NOVA200,,43001/01668
2023-01-11 08:30:00,2.5,0,T1107 coating,2023-01-11 11:00:00,0.2733333333333333,jedidi64,PLINE200,2040,2.5,jedidi64,"",TEMP_BONDER,,31012/01084
2023-01-11 08:30:00,4,,p,2023-01-11 12:30:00,,"",PLINE300,463,4,goovae19,LP1;LP2;LP3;PM1,EXTREME_2,,31199/01918
2023-01-11 09:00:00,1,,pline use,2023-01-11 10:00:00,,"",PLINE300,1885,1,verhoevj,"",SP3,,36003/36503
2023-01-11 09:00:00,1,,SAELE,2023-01-11 10:00:00,,"",PLINE300,1215,1,blanco74,"",HITACHI5000,,31199/01889
2023-01-11 09:00:00,1.5,,DEVINO LOT DOWNSIZING,2023-01-11 10:30:00,,"",PLINE200,22,1.5,ameghn57,"",300MM_DICER,,36671/01224
2023-01-11 09:00:00,2,,DSA,2023-01-11 11:00:00,,"",PLINE300,725,2,verstr99,"",H6300,,31199/00650
2023-01-11 09:00:00,2.5,,To carry out SPC on MH300,2023-01-11 11:30:00,,"",PLINE300,1496,2.5,dara85,"",MH300,,36003/01221
2023-01-11 09:00:00,3,,manual measurement,2023-01-11 12:00:00,,"",PLINE300,1608,3,moussa,"",NX3DM,,31199/01918
2023-01-11 09:00:00,4,,AMMLDF22_1 D02-D07,2023-01-11 13:00:00,,"",PLINE300,1663,4,beggia74,"",PROVISION2E,,31199/00653
2023-01-11 09:00:00,5.5,0,cure wpr,2023-01-11 14:22:49,5.361944444444444,jslabbe,PLINE200,141,5,jslabbe,"",BLUE_M_BCB,,32299/00013
2023-01-11 09:00:00,8,,PtCr alloys annealed,2023-01-11 17:00:00,,"",PLINE200,429,8,jansse23,"",EV11,,31499/00432
2023-01-11 09:00:00,9.5,,TK10 processing,2023-01-11 18:30:00,,"",PLINE300,226,9.5,decost63,CPC11;LP4;MPC5;LP3,DNS_5,,98601/01062
2023-01-11 09:00:00,19,,tst,2023-01-12 04:00:00,,"",PLINE300,2319,19,truffert,"",YS375,,31199/01570
2023-01-11 09:00:00,24.5,1,AE212330/1,2023-01-12 09:24:53,24.11722222222222,devul,PLINE300,349,14,devul,LP1;LP2;CH2_MC;CH3;CHE,ENDURA_5,,31499/02251
2023-01-11 09:26:44,0.5,3,Test,2023-01-11 10:00:00,0.27055555555555555,cloost23,PLINE300,2564,0.5,cloost23,"",LithoCluster_3400,,31199/30079
2023-01-11 09:30:00,0,,coupon etching,2023-01-11 11:00:00,,"",PLINE300,2016,1.5,paolil45,LP1;PM6,TEL_TACTRAS3,,31199/01988
2023-01-11 09:30:00,0.5,,ATR-FTIR with liquid cell,2023-01-11 10:00:00,,"",PLINE300,492,0.5,wu78,"",FTIR_2,,32005/00330
2023-01-11 09:30:00,0.5,,imec clean 2wfrs,2023-01-11 10:00:00,,"",PLINE300,228,0.5,peissk91,LP4;MPC2,DNS_6,,31499/00379
2023-01-11 09:30:00,1.5,,200 mm tapeframe,2023-01-11 11:00:00,,"",PLINE200,1464,1.5,coulso66,"",LASERDEBOND,,44286/44542
2023-01-11 09:30:00,5.75,,APC;Run Queeu Jeff recipe,2023-01-11 15:30:00,,"",PLINE300,377,6,schelc12;schoof76,SN,EP5,,31199/01057
2023-01-11 09:45:54,2.25,2,SEM,2023-01-11 12:01:06,2.2533333333333334,beirnaer,PLINE300,1828,2,beirnaer,"",SEMVISION,,32299/00013
2023-01-11 09:50:52,2.25,1,iLIME 20221215-131818-fujimo16,2023-01-11 12:00:00,1.8055555555555556,tielens,PLINE300,1275,2,tielens,"",JVX7300M,,32499/38006
2023-01-11 10:00:00,0,,FIB,2023-01-11 13:00:00,,"",PLINE300,1068,3,impagn97,"",HELIOS450,,42199/00160
2023-01-11 10:00:00,0,,KLA ZETA SAT measurements,2023-01-11 18:00:00,,"",PLINE300,2330,8,tuncaa41,"",ZETA,,36003/02120
2023-01-11 10:00:00,0.5,,Monitor,2023-01-11 10:30:00,,"",PLINE300,390,0.5,schoof76,PM,EP5,,31199/00653
2023-01-11 10:00:00,1,,JSR Private,2023-01-11 11:00:00,,"",PLINE200,1971,1,krishn87,"",TELACT8_750,,31199/01513
2023-01-11 10:00:00,1,,making samples,2023-01-11 11:00:00,,"",PLINE300,2578,1,genjim61,"",LithoCluster_3400,,31199/02273
2023-01-11 10:00:00,1,,recipe creation,2023-01-11 11:00:00,,"",PLINE300,1336,1,moet12,"",KLA2925,,32299/00352
2023-01-11 10:00:00,1.5,0,Coupin work,2023-01-11 11:36:52,1.5883333333333334,canvel12,PLINE300,1409,1,canvel12,LP1;PM5,LAM_E6,,98500/01936
2023-01-11 10:00:00,1.5,1,Si,2023-01-11 11:28:15,1.3038888888888889,stokhof,PLINE300,1721,1,netsou48,"",SCD100,,30990/32063
2023-01-11 10:00:00,3,,use,2023-01-11 13:00:00,,"",PLINE300,1167,3,gronhe29,"",HITACHI5000,,31199/01920
2023-01-11 10:00:00,5,,INPRIA,2023-01-11 15:00:00,,"",PLINE300,2420,5,choudr12;giorda12;wouter51,"",TR3300,,31199/31247
2023-01-11 10:00:00,5,,test TEOS after repair,2023-01-11 15:00:00,,"",PLINE300,2222,5,belov93,LP1;PM1,VERSALIS,,32099/01506
2023-01-11 10:00:00,6,,ws2,2023-01-11 16:00:00,,"",PLINE300,1965,6,koylan92,"",TECNAIF30,,42199/00160
2023-01-11 10:00:00,7.25,1,Manual MOKE 20p50,2023-01-11 17:15:55,6.733333333333333,chatte17,PLINE300,1635,7,talmel16,"",POLARKERR_2,,38199/01593
2023-01-11 10:00:00,12,,tem;tem analyses,2023-01-11 22:00:00,,"",PLINE300,2072,12,faviap;agati92,"",TITAN,,42199/00160
2023-01-11 10:02:18,4,,"",2023-01-11 13:57:18,3.9166666666666665,zeleni15,PLINE300,997,,"","",HELIOS1200_2,,39320/36502
2023-01-11 10:18:32,1,,"",2023-01-11 11:14:40,0.9355555555555556,wellens,PLINE300,336,,"","",ENDURA_3,,37037/01743
2023-01-11 10:30:00,0,0,devinp,2023-01-11 12:30:00,0.7194444444444444,janard53,PLINE300,167,2,janard53,LP1;LP2;PM4;LP3;PM2;PM3;PM1,CIRCL,,32102/01048
2023-01-11 10:30:00,1,,Bscord2prd,2023-01-11 11:30:00,,"",PLINE300,1863,1,dubey63,ATM;SM1;SM2;SM3,SEZ304_2,,30990/02250
2023-01-11 10:30:00,1.5,,MAZO Binaries w/ O3,2023-01-11 12:00:00,,"",PLINE300,14,1.5,pavel13,"",2830ZT,,31499/01284
2023-01-11 10:30:00,2.25,0,DFR,2023-01-11 12:37:44,1.706388888888889,cooman32,PLINE200,102,1.5,eswara57,"",AP300,,37037/01949
2023-01-11 10:30:00,29.75,0,WS2 MOCVD R&D,2023-01-12 16:18:27,29.65138888888889,groven85,PLINE300,414,20.5,groven85,"",EPSILON3200,,31499/00880
2023-01-11 10:34:10,2.5,,"",2023-01-11 12:59:36,2.423888888888889,sainch77,PLINE300,1953,,"","",SU8000,,39320/36502
2023-01-11 10:55:26,2.25,0,DFR,2023-01-11 13:14:19,2.314722222222222,cooman32,PLINE200,43,1.5,eswara57,"",ACT12_MTM,,37037/01949
2023-01-11 11:00:00,1,,DSA,2023-01-11 12:00:00,,"",PLINE300,1319,1,verstr99,"",KLA2925,,31199/00650
2023-01-11 11:00:00,1,,INPRIA,2023-01-11 12:00:00,,"",PLINE300,2579,1,castel93,"",LithoCluster_3400,,31199/01706
2023-01-11 11:00:00,1.5,,i,2023-01-11 12:30:00,,"",PLINE300,1569,1.5,redants,"",NOVA200_2,,98300/01618
2023-01-11 11:00:00,1.5,0,IGZO project devolpment,2023-01-11 12:30:00,0.6083333333333333,li17,PLINE300,1404,1.5,li17,LP4;PM5,LAM_E6,,38199/01284
2023-01-11 11:00:00,2,,APC,2023-01-11 13:00:00,,"",PLINE300,872,2,das89,"",H6300_2,,31199/02287
2023-01-11 11:00:00,2,,Coupon,2023-01-11 13:00:00,,"",PLINE300,499,2,arvind29,"",FTIR_2,,31199/02271
2023-01-11 11:00:00,3,,ADI,2023-01-11 14:00:00,,"",PLINE300,658,3,huang72,"",H6300,,31199/01617
2023-01-11 11:00:00,4,0,MX2,2023-01-11 15:00:00,3.575833333333333,ghosh40,PLINE200,2043,4,ghosh40,"",TEMP_BONDER,,98500/01852
2023-01-11 11:39:45,2,,"",2023-01-11 13:43:50,2.0680555555555555,seidelf,PLINE300,1481,,"","",METRIOS,,39320/36502
2023-01-11 12:00:00,1,,MAZO Binaries w/ O3,2023-01-11 13:00:00,,"",PLINE300,486,1,pavel13,"",F5_SCD,,31499/01284
2023-01-11 12:00:00,1,,recipe creation,2023-01-11 13:00:00,,"",PLINE300,1328,1,moet12,"",KLA2925,,32299/00352
2023-01-11 12:00:00,1.5,,Measurement,2023-01-11 13:30:00,,"",PLINE300,689,1.5,nafus,"",H6300,,31199/02273
2023-01-11 12:00:00,1.5,0,Si,2023-01-11 13:30:00,0.5925,dubey63,PLINE300,1270,1.5,khazak83,"",JVX7300M,,30990/01658
2023-01-11 12:00:00,2,,SALELE,2023-01-11 14:00:00,,"",PLINE300,727,2,blanco74,"",H6300,,31199/01889
2023-01-11 12:00:00,2.5,,devinp,2023-01-11 14:30:00,,"",PLINE300,1614,2.5,nong52,"",NX3DM,,36003/01224
2023-01-11 12:00:00,7,,i;INPRIA,2023-01-11 19:00:00,,"",PLINE300,581,7,doise23;choudr12,"",H5000_2,,31199/31247
2023-01-11 12:00:00,16,,scrjdp,2023-01-12 04:00:00,,"",PLINE300,119,16,vanderey,"",ARCHER700,,31199/31191
2023-01-11 12:11:04,1.75,,"",2023-01-11 13:49:27,1.6397222222222223,rutkow29,PLINE300,2146,,"","",VERIOS,,39320/36502
2023-01-11 12:30:00,2.5,,Logic/SRAM WP5 APC,2023-01-11 15:00:00,,"",PLINE300,386,2.5,schoof76,PM,EP5,,31199/01057
2023-01-11 12:30:00,3,,sem nil,2023-01-11 15:30:00,,"",PLINE300,1590,3,willegem,"",NOVA200_2,,97401/01743
2023-01-11 12:42:52,4.75,0,Direct bonding in Lvl5 6' chuck,2023-01-11 17:30:00,3.082222222222222,segers56,PLINE200,149,4,segers56,"",BONDER_200,,97401/02110
2023-01-11 12:57:20,6.25,3,SEM,2023-01-11 19:04:54,6.126111111111111,dvriendt,PLINE300,1848,2.5,dvriendt,"",SEMVISION,,32299/00013
2023-01-11 13:00:00,2,,Light Training;Light Traing,2023-01-11 15:00:00,,"",PLINE300,1317,2,peters25,"",KLA2925,,31199/02273
2023-01-11 13:00:00,2,,Test,2023-01-11 15:00:00,,"",PLINE300,873,2,furuka28,"",H6300_2,,31199/01514
2023-01-11 13:00:00,2,,X-section SEM,2023-01-11 15:00:00,,"",PLINE200,1527,2,stokhof,"",NOVA200,,30990/02249
2023-01-11 13:00:00,3,0,R,2023-01-11 16:01:13,2.9444444444444446,hillen84,PLINE300,1147,3,hillen84,"",HITACHI5000,,31199/01680
2023-01-11 13:00:00,4,0,Wafer thinning development,2023-01-11 17:00:00,2.2844444444444445,lai86,PLINE300,249,4,lai86,PM_R1;LP3,DVPRIME_1,,32299/00588
2023-01-11 13:00:00,4.75,0,test Y10 probes,2023-01-11 17:48:48,4.569166666666667,talmel16,PLINE300,1498,2,talmel16,"",MH300,,31499/02047
2023-01-11 13:52:36,4.25,,"",2023-01-11 18:01:05,4.141388888888889,martin29,PLINE300,1480,,"","",METRIOS,,42199/00160
2023-01-11 14:00:00,0.5,,MHM,2023-01-11 14:30:00,,"",PLINE300,1391,0.5,kampit73,LP1;PM1,LAM_E5_2,,31199/01680
2023-01-11 14:00:00,0.5,0,Sumitomo,2023-01-11 14:30:00,0.2866666666666667,oguma46,PLINE300,2542,0.5,oguma46,"",LithoCluster_3400,,31199/30092
2023-01-11 14:00:00,1.5,,recipe creation,2023-01-11 15:30:00,,"",PLINE200,154,1.5,moet12,"",CAMTEK,,37004/01459
2023-01-11 14:00:00,1.5,,zero mark test,2023-01-11 15:30:00,,"",PLINE300,2456,1.5,dhave,"",LithoCluster_1000,,32099/01506
2023-01-11 14:00:00,2,,APC,2023-01-11 16:00:00,,"",PLINE300,729,2,das89,"",H6300,,31199/02287
2023-01-11 14:00:00,2,,ATR,2023-01-11 16:00:00,,"",PLINE300,497,2,altins93,"",FTIR_2,,41604/01961
2023-01-11 14:00:00,4,0,cross section,2023-01-11 20:59:23,2.706111111111111,carola29,PLINE300,1069,6,carola29,"",HELIOS450,,42199/00160
2023-01-11 14:12:41,7.75,,"",2023-01-11 22:01:02,7.805833333333333,konecn85,PLINE300,904,,"","",HELIOS1200,,98850/02081
2023-01-11 14:21:13,0,,"",2023-01-11 14:25:05,0.06444444444444444,michal78,PLINE300,2145,,"","",VERIOS,,39320/36502
2023-01-11 14:30:00,0.5,,making samples,2023-01-11 15:00:00,,"",PLINE300,2528,0.5,genjim61,"",LithoCluster_3400,,98601/00962
2023-01-11 14:30:00,4,0,Standard 120 min UVO clean,2023-01-11 18:27:20,3.013611111111111,grosem77,PLINE200,2137,2.5,lefevr14,"",UVO,,37004/01459
2023-01-11 14:45:00,3.5,,"",2023-01-11 18:15:45,3.5125,michal78,PLINE300,995,,"","",HELIOS1200_2,,39320/36502
2023-01-11 15:00:00,1,,pline use,2023-01-11 16:00:00,,"",PLINE300,1883,1,verhoevj,"",SP3,,36003/36503
2023-01-11 15:00:00,2,,AT335454,2023-01-11 17:00:00,,"",PLINE300,13,2,mandal97,"",2830ZT,,31499/01284
2023-01-11 15:00:00,2,,coat,2023-01-11 17:00:00,,"",PLINE300,2363,2,kato15,"",TR3300,,31199/30117
2023-01-11 15:00:00,2,,Inspection,2023-01-11 17:00:00,,"",PLINE300,1743,2,dusar,"",SEMVISION,,37037/02119
2023-01-11 15:00:00,2,,TEL,2023-01-11 17:00:00,,"",PLINE300,2624,2,xiang38,"",LithoCluster_3400,,31199/02273
2023-01-11 15:00:00,3,,C1301 bonding,2023-01-11 18:00:00,,"",PLINE200,2029,3,jedidi64,"",TEMP_BONDER,,31012/01084
2023-01-11 15:00:00,3,,with Jelle,2023-01-11 18:00:00,,"",PLINE300,1647,3,beggia74,"",PROVISION2E,,31199/00653
2023-01-11 15:00:00,4,,INPRIA,2023-01-11 19:00:00,,"",PLINE300,1343,4,doise23,"",KLA2925,,31199/31247
