Begin,Description,End,FACILITY,IIO_Res_id,Modules,Tool,User_id,WBS
2023-01-24 15:00:00,Etch,2023-01-24 16:00:00,PLINE300,2022,LP1;PM6,TEL_TACTRAS3,paolil45,31199/01988
2023-01-24 15:00:00,Merck,2023-01-24 16:00:00,PLINE300,1312,"",SC3400,hillen84,31199/01680
2023-01-24 15:00:00,Merck,2023-01-24 16:00:00,PLINE300,1466,"",TR3400,hillen84,31199/01680
2023-01-24 13:00:00,Cu stop in layer processing,2023-01-24 16:30:00,PLINE300,2029,LP1;LP2;H1;H2;H3;H4,REFLEXION_2,dewild34,32005/01717
2023-01-24 09:00:00,20p50 MOKE,2023-01-24 17:00:00,PLINE300,713,"",POLARKERR_2,talmel16,38199/01593
2023-01-24 09:30:00,TiN dep,2023-01-24 17:00:00,PLINE300,2180,LP2;PM2,XP4_2,liang13,30990/32063
2023-01-24 12:00:00,process Aether lot,2023-01-24 17:00:00,PLINE300,1905,LP1;LP2;PM1,EXTREME_2,gullo50,31199/01918
2023-01-24 15:00:00,APC-CH,2023-01-24 17:00:00,PLINE300,2337,SN,EP5,hasan30,31199/01876
2023-01-24 15:30:00,Lam Process,2023-01-24 17:00:00,PLINE300,1883,LP1;LP2;PM3,EXCEL_2,huang72,31199/01617
2023-01-24 15:30:00,review,2023-01-24 17:00:00,PLINE300,2430,PM,EDR7100,drent34,31199/01988
2023-01-24 15:30:00,Training,2023-01-24 17:00:00,PLINE200,1641,"",NOVA200,hendri21,97406/01185
2023-01-24 15:30:00,Use,2023-01-24 17:00:00,PLINE300,2220,LP2;PM4,LAM_E5,raymae79,98601/01062
2023-01-24 16:00:00,Spin Coat Work,2023-01-24 17:00:00,PLINE200,1712,"",TELACT8_750,arvind29,31199/02272
2023-01-24 09:30:00,CIP4 process studies,2023-01-24 17:30:00,PLINE300,2324,DCM4;LP4,XP8,peter,31499/01951
2023-01-24 14:00:00,Bi on Si by MBE,2023-01-24 17:30:00,PLINE200,1688,"",HRXRD,he48,32399/32869
2023-01-24 14:30:00,cure of polymer,2023-01-24 17:30:00,PLINE200,1786,"",BLUE_M_BCB,noda11,31012/01649
2023-01-24 14:30:00,MHM,2023-01-24 17:30:00,PLINE300,549,"",SU8000,kampit73,31199/01680
2023-01-24 15:00:00,DFR,2023-01-24 17:30:00,PLINE200,1776,"",AP300,eswara57,37004/37141
2023-01-24 15:30:00,P230047,2023-01-24 17:30:00,PLINE200,1770,"",CS4800,moelants,44999/49500
2023-01-24 16:00:00,atr-ftir,2023-01-24 17:30:00,PLINE300,771,"",FTIR_2,ha93,44999/49500
2023-01-24 16:30:00,HF processing experiment,2023-01-24 17:30:00,PLINE300,2349,LP4;MPC5,DNS_5,decost63,32005/01719
2023-01-24 17:00:00,Lam Process,2023-01-24 17:30:00,PLINE300,1876,LP1;LP2;PM_L1;PM_L2,DVPRIME_1,huang72,31199/01617
2023-01-24 14:00:00,IMEC Demo follow up,2023-01-24 18:00:00,PLINE300,1919,LP1;LP3;PM3;PM1,XP4_2,homkar65,30990/32063
2023-01-24 15:00:00,GDSRSS,2023-01-24 18:00:00,PLINE300,2475,PM,EP5,schoof76,31199/01057
2023-01-24 15:00:00,PWEC3,2023-01-24 18:00:00,PLINE300,798,"",KLA2925,sah32,31199/01920
2023-01-24 16:00:00,ADI,2023-01-24 18:00:00,PLINE300,1042,"",HITACHI5000,zaid49,31199/01918
2023-01-24 16:00:00,BSV etch,2023-01-24 18:00:00,PLINE300,2002,LP1;PM1,LAM_E6,brouri54,31199/01918
2023-01-24 17:00:00,coupon test,2023-01-24 18:00:00,PLINE300,2089,LP1;PM1,TEL_TACTRAS,krishtab,31199/01765
2023-01-24 16:30:00,coat,2023-01-24 18:30:00,PLINE300,874,"",TR3300,kato15,31199/31074
2023-01-24 17:00:00,sem,2023-01-24 18:30:00,PLINE300,922,"",SEMVISION,dvriendt,32299/00013
2023-01-24 10:00:00,TEM prep;TEM spec thinning,2023-01-24 19:00:00,PLINE300,1111,"",HELIOS_G5,drijboom;nalinm87,42199/00160
2023-01-24 15:00:00,Meas,2023-01-24 19:00:00,PLINE300,1221,"",H6300_2,kovale23,31199/01873
2023-01-24 15:30:00,devinp,2023-01-24 19:00:00,PLINE300,375,"",NXWAFER,vbelle62,36003/01224
2023-01-24 16:00:00,200mm TapeFrame TFT Delamination,2023-01-24 19:00:00,PLINE200,1806,"",LASERDEBOND,sadati75,97401/00942
2023-01-24 16:00:00,Meas,2023-01-24 19:00:00,PLINE300,544,"",H5000_2,kato15,31199/31074
2023-01-24 16:00:00,Meas,2023-01-24 19:00:00,PLINE300,1539,"",H6300,kovale23,31199/01873
2023-01-24 17:00:00,review,2023-01-24 19:00:00,PLINE300,2461,PM,EDR7100,peters25,31199/02273
2023-01-24 18:00:00,DSA,2023-01-24 19:00:00,PLINE300,807,"",KLA2925,vanbel53,31199/00650
2023-01-24 16:00:00,LS measurement;TEL;making samples,2023-01-24 19:30:00,PLINE300,1338,"",SC3400,genjim61;ramane56,31199/02273
2023-01-24 16:00:00,LS measurement;TEL;making samples,2023-01-24 19:30:00,PLINE300,1444,"",TR3400,genjim61;ramane56,31199/02273
2023-01-24 18:00:00,P230047,2023-01-24 19:30:00,PLINE200,1758,"",ASM1100,moelants,44999/49500
2023-01-24 11:00:00,WEC1 AR225170,2023-01-24 20:00:00,PLINE300,404,"",SC2000,schaap,31199/31811
2023-01-24 11:00:00,WEC1 AR225170,2023-01-24 20:00:00,PLINE300,409,"",TR2000,schaap,31199/31811
2023-01-24 14:00:00,III-V,2023-01-24 20:00:00,PLINE300,1896,LP1;PM3,AIXTRON,alcott43,32414/01368
2023-01-24 18:30:00,Insp,2023-01-24 20:00:00,PLINE300,959,"",SEMVISION,engelen,43001/43193
2023-01-24 19:00:00,Use,2023-01-24 20:00:00,PLINE300,1603,"",H6300,ledain47,98601/01062
2023-01-24 19:30:00,exposure,2023-01-24 20:30:00,PLINE300,1301,"",SC3400,kato15,31199/31074
2023-01-24 19:30:00,exposure,2023-01-24 20:30:00,PLINE300,1413,"",TR3400,kato15,31199/31074
2023-01-24 14:00:00,DSA,2023-01-24 21:00:00,PLINE300,475,"",PROVISION2E,verstr99,31199/00650
2023-01-24 15:30:00,DFR,2023-01-24 21:00:00,PLINE200,1749,"",ACT12_MTM,eswara57,37004/37141
2023-01-24 18:00:00,R,2023-01-24 21:00:00,PLINE300,1057,"",HITACHI5000,hillen84,31199/01680
2023-01-24 19:00:00,P230047,2023-01-24 21:00:00,PLINE200,1771,"",CS4800,moelants,44999/49500
2023-01-24 17:00:00,Etch,2023-01-24 21:30:00,PLINE300,1949,LP1;PM6,TEL_TACTRAS3,fukui39,98601/00962
2023-01-24 21:00:00,coat,2023-01-24 22:00:00,PLINE300,522,"",TR2000,kato15,31199/31074
2023-01-24 15:00:00,200kV,2023-01-24 22:30:00,PLINE300,1138,"",TITAN,nalinm87,42199/00160
2023-01-24 20:00:00,meting,2023-01-24 22:30:00,PLINE300,1536,"",H6300,blomme87,31199/02285
2023-01-24 17:00:00,APC,2023-01-24 23:00:00,PLINE300,2271,SN,EP5,schelc12,31199/01057
2023-01-24 19:30:00,Defect troubleshooting,2023-01-25 00:00:00,PLINE300,1935,LP1;PM1,XP4_4,chauha79,30990/32063
2023-01-24 22:30:00,Meas,2023-01-25 00:00:00,PLINE300,1575,"",H6300,genjim61,31199/02273
2023-01-24 21:00:00,ADI,2023-01-25 01:00:00,PLINE300,1043,"",HITACHI5000,zaid49,31199/01918
2023-01-25 00:00:00,test,2023-01-25 01:00:00,PLINE300,112,"",TR3300,cloost23,31199/30079
2023-01-25 00:00:00,JSR,2023-01-25 02:00:00,PLINE300,40,"",SC1000,perrem78,31199/30079
2023-01-25 00:00:00,JSR,2023-01-25 02:00:00,PLINE300,91,"",TR1000,perrem78,31199/30079
2023-01-25 01:00:00,test,2023-01-25 02:00:00,PLINE300,54,"",SC3400,cloost23,31199/30079
2023-01-25 01:00:00,test,2023-01-25 02:00:00,PLINE300,68,"",TR3400,cloost23,31199/30079
2023-01-25 01:00:00,DEVINPO,2023-01-25 04:00:00,PLINE300,1018,"",HITACHI5000,debacker,31199/00653
2023-01-25 02:00:00,Scanner test,2023-01-25 04:00:00,PLINE300,1371,"",SC3400,aubert85,31199/31811
2023-01-25 00:00:00,private,2023-01-25 07:00:00,PLINE300,1524,"",H6300,fukumu91,31199/02019
2023-01-25 06:00:00,Insp,2023-01-25 08:00:00,PLINE300,960,"",SEMVISION,redants,43001/43193
2023-01-25 06:00:00,Meas,2023-01-25 08:00:00,PLINE300,2431,PM,EDR7100,vdbroecn,31199/01988
2023-01-24 22:00:00,h,2023-01-25 08:30:00,PLINE300,448,"",GS1000,kondo25,31199/01179
2023-01-25 08:00:00,proc dev,2023-01-25 08:30:00,PLINE300,1241,"",H6300_2,ramane56,31199/02273
2023-01-24 21:00:00,eP5,2023-01-25 09:00:00,PLINE300,2476,PM,EP5,delorm67,31199/01057
2023-01-25 06:00:00,pline werk,2023-01-25 09:00:00,PLINE300,744,"",SU8000,caluwaer,31699/00055
2023-01-25 07:00:00,hold,2023-01-25 09:00:00,PLINE300,1586,"",H6300,vandeney,31199/00653
2023-01-25 08:00:00,coupon experiment,2023-01-25 09:00:00,PLINE300,2210,LP2;PM1,TEL_TACTRAS3,bezard78,31199/01851
2023-01-25 08:30:00,ER_Use,2023-01-25 09:00:00,PLINE300,813,"",KLA2925,her70,31199/01680
2023-01-25 08:30:00,test,2023-01-25 09:00:00,PLINE300,6,"",SCD100,dilien72,31199/30079
2023-01-25 08:30:00,APC wafers,2023-01-25 09:30:00,PLINE300,1211,"",H6300_2,scharn75,31199/01877
2023-01-24 14:30:00,AE300216 and AT301352,2023-01-25 10:00:00,PLINE300,2039,LP1;LP2;CH2_MC;CH3;CHE;CHF,ENDURA_5,devul,31499/02251
2023-01-25 08:00:00,i,2023-01-25 10:00:00,PLINE300,248,"",HELIOS1200,stiersj,37092/02172
2023-01-25 08:00:00,i,2023-01-25 10:00:00,PLINE300,303,"",HELIOS460,vrancken,37092/02172
2023-01-25 08:00:00,kamal,2023-01-25 10:00:00,PLINE300,2464,PM,EDR7100,hareen73,31199/31021
2023-01-25 08:00:00,test,2023-01-25 10:00:00,PLINE300,41,"",SC1000,dilien72,31199/30079
2023-01-25 08:00:00,test,2023-01-25 10:00:00,PLINE300,92,"",TR1000,dilien72,31199/30079
2023-01-25 08:00:00,test,2023-01-25 10:00:00,PLINE300,113,"",TR3300,dilien72,31199/30079
2023-01-25 08:30:00,R,2023-01-25 10:00:00,PLINE300,1058,"",HITACHI5000,kim94,31199/01680
2023-01-25 09:00:00,SOC,2023-01-25 10:00:00,PLINE300,193,"",TR2000,dauend87,98601/00962
2023-01-25 09:30:00,devinp,2023-01-25 10:00:00,PLINE300,271,"",NX3DM,nong52,36003/01224
2023-01-25 09:30:00,test,2023-01-25 10:00:00,PLINE300,55,"",SC3400,dilien72,31199/30079
2023-01-25 09:30:00,test,2023-01-25 10:00:00,PLINE300,69,"",TR3400,dilien72,31199/30079
2023-01-25 09:00:00,euv test,2023-01-25 10:30:00,PLINE200,1709,"",ASM750,pollenti,31199/01851
2023-01-25 09:00:00,euv test,2023-01-25 10:30:00,PLINE200,1714,"",TELACT8_750,pollenti,31199/01851
2023-01-25 08:30:00,DSA,2023-01-25 11:00:00,PLINE300,476,"",PROVISION2E,verstr99,31199/00650
2023-01-25 09:00:00,300kV,2023-01-25 11:00:00,PLINE300,1146,"",TECNAIF30,richardo,42199/00160
2023-01-25 09:00:00,Data check,2023-01-25 11:00:00,PLINE300,2298,SN,EP5,baskar86,31199/01565
2023-01-25 09:00:00,DSA,2023-01-25 11:00:00,PLINE300,1534,"",H6300,vanbel53,31199/00650
2023-01-25 09:00:00,recipe creation,2023-01-25 11:00:00,PLINE300,831,"",KLA2925,moet12,32102/01048
2023-01-25 09:30:00,AHM deposition,2023-01-25 11:00:00,PLINE300,1889,LP1;PM1,EXTREME_2,gullo50,37013/01883
2023-01-25 09:30:00,Meas,2023-01-25 11:00:00,PLINE300,1222,"",H6300_2,kovale23,31199/01878
2023-01-25 10:00:00,cdsem,2023-01-25 11:00:00,PLINE300,1019,"",HITACHI5000,mingar54,31199/00653
2023-01-25 10:00:00,Etch,2023-01-25 11:00:00,PLINE300,2023,LP1;PM6,TEL_TACTRAS3,paolil45,31199/01988
2023-01-25 10:00:00,making samples,2023-01-25 11:00:00,PLINE300,1339,"",SC3400,genjim61,31199/02273
2023-01-25 10:00:00,making samples,2023-01-25 11:00:00,PLINE300,1445,"",TR3400,genjim61,31199/02273
2023-01-25 10:00:00,pwec,2023-01-25 11:00:00,PLINE300,550,"",SC2000,vandeney,31199/01920
2023-01-25 10:00:00,pwec,2023-01-25 11:00:00,PLINE300,569,"",TR2000,vandeney,31199/01920
2023-01-25 09:00:00,100nm deposition AlCu deposition,2023-01-25 11:30:00,PLINE200,1863,LP1;CH4,ENDURA1,vlanck26,97401/02108
2023-01-25 09:00:00,dogbone,2023-01-25 11:30:00,PLINE200,1772,"",LASERDEBOND,jslabbe,31012/00013
2023-01-25 09:30:00,To process Illuminator wafers,2023-01-25 11:30:00,PLINE200,2255,PM3,SPTS_OMEGA,palomb58,36004/01224
2023-01-25 10:00:00,DOE test on RC1,2023-01-25 11:30:00,PLINE300,2151,LP1;LP2;PM1,EAGLE12,kimura50,39423/01224
2023-01-25 11:00:00,MHM,2023-01-25 11:30:00,PLINE300,1962,LP1;PM1,LAM_E5_2,kampit73,31199/01680
2023-01-25 09:30:00,recipe setup,2023-01-25 12:00:00,PLINE300,1869,LP1;PM3,CIRCL,lieben52,36003/36503
2023-01-25 10:00:00,Inpria,2023-01-25 12:00:00,PLINE300,862,"",TR3300,choudr12,31199/31247
2023-01-25 10:00:00,inspection,2023-01-25 12:00:00,PLINE300,2462,PM,EDR7100,johnsu91,31199/02273
2023-01-25 10:00:00,job,2023-01-25 12:00:00,PLINE300,307,"",ARCHER700,mingar54,38199/02270
2023-01-25 10:00:00,sem,2023-01-25 12:00:00,PLINE300,923,"",SEMVISION,beirnaer,32299/00013
2023-01-25 10:30:00,devinp,2023-01-25 12:00:00,PLINE300,376,"",NXWAFER,nong52,36003/01224
2023-01-25 10:30:00,strip test,2023-01-25 12:00:00,PLINE300,2233,LP2;PM4;PM2,LAM_E6,goossen,31299/31900
2023-01-25 11:00:00,Coupons,2023-01-25 12:00:00,PLINE300,2007,LP1;PM1,LAM_E6,renaud15,31299/01861
2023-01-25 11:00:00,private,2023-01-25 12:00:00,PLINE300,1525,"",H6300,fukumu91,31199/02019
2023-01-25 11:00:00,sec,2023-01-25 12:00:00,PLINE300,781,"",KLA2925,nonaka89,31007/30076
2023-01-25 11:00:00,SN,2023-01-25 12:00:00,PLINE300,2338,SN,EP5,blanco74,31199/01880
2023-01-25 11:00:00,Test CM,2023-01-25 12:00:00,PLINE300,775,"",OPTIMA,geenen44,36004/01225
2023-01-25 10:30:00,Table B RR tests,2023-01-25 12:30:00,PLINE300,2110,LP1;LP2;NOVA;PM_B,F_REX300X_1,kvdsmis,36026/01221
2023-01-25 12:00:00,bake cust wafer,2023-01-25 12:30:00,PLINE300,2067,LP1;PM2,LAM_E5_2,zaid49,31199/01918
2023-01-25 12:00:00,Check defects,2023-01-25 12:30:00,PLINE300,889,"",TR3300,kohyam95,31199/01983
2023-01-25 11:00:00,lam work,2023-01-25 13:00:00,PLINE300,1084,"",HITACHI5000,haider15,31199/01617
2023-01-25 12:00:00,measure,2023-01-25 13:00:00,PLINE300,802,"",KLA2925,drent34,31199/01988
2023-01-25 12:00:00,measure 10 wafers,2023-01-25 13:00:00,PLINE300,327,"",SCD100,su63,30990/02249
2023-01-25 12:00:00,recipe creation,2023-01-25 13:00:00,PLINE200,1804,"",CAMTEK,moet12,98000/14072
2023-01-25 12:00:00,Si surface inspection,2023-01-25 13:00:00,PLINE300,352,"",SP5,knaepen,30990/02249
2023-01-25 12:00:00,TEST  CM,2023-01-25 13:00:00,PLINE300,776,"",QUANTUMXP,geenen44,36004/01225
2023-01-25 12:30:00,New SPC Recipe optimization,2023-01-25 13:00:00,PLINE300,2206,LP2;P1L2,NOKOTA,mudige97,31399/31519
2023-01-25 08:00:00,om/2th;III-V,2023-01-25 14:00:00,PLINE200,1673,"",HRXRD,ymols;alcott43,32414/01368
2023-01-25 11:00:00,etch process,2023-01-25 14:00:00,PLINE300,1950,LP1;PM6,TEL_TACTRAS3,dauend87,98601/00962
2023-01-25 12:00:00,CD measurement,2023-01-25 14:00:00,PLINE300,1516,"",H6300,takaha90,31199/01988
2023-01-25 12:00:00,test,2023-01-25 14:00:00,PLINE300,13,"",H5000_2,dilien72,31199/30079
2023-01-25 13:00:00,AL210794/10,2023-01-25 14:00:00,PLINE200,1794,"",SAM300,chen70,38199/01132
2023-01-25 13:00:00,Bscord2prd,2023-01-25 14:00:00,PLINE300,2307,ATM;SM1;SM2;SM3,SEZ304_2,dubey63,30990/02250
2023-01-25 13:30:00,coupon processing,2023-01-25 14:00:00,PLINE300,2211,LP2;PM1,TEL_TACTRAS3,bezard78,31199/01851
2023-01-25 13:30:00,Measurement,2023-01-25 14:00:00,PLINE200,1679,"",SP1_DLS,tricas85,30990/02249
2023-01-25 14:00:00,queue,2023-01-25 14:30:00,PLINE300,643,"",SC2000,wongp,98601/36003
2023-01-25 08:00:00,meting;inpria,2023-01-25 15:00:00,PLINE300,619,"",FTIR_2,haq59;castel93,31199/31247
2023-01-25 10:30:00,AE216026,2023-01-25 15:00:00,PLINE300,2350,LP4;SM2_1;SM2_3;LP3,CELLESTA,annama94,32005/01084
2023-01-25 10:30:00,SiO2 low temperature deposition,2023-01-25 15:00:00,PLINE300,1909,LP1;PM3,EXCEL_1,martel37,37013/01883
2023-01-25 12:30:00,tdc,2023-01-25 15:00:00,PLINE300,2295,SN,EP5,kissoo12,31199/01755
2023-01-25 13:00:00,ks,2023-01-25 15:00:00,PLINE300,2465,PM,EDR7100,hareen73,31199/31021
2023-01-25 13:00:00,Meas.,2023-01-25 15:00:00,PLINE300,2488,PM,EP5,baskar86,31199/01565
2023-01-25 13:00:00,recipe,2023-01-25 15:00:00,PLINE300,1253,"",H6300_2,vdbroecn,31199/01851
2023-01-25 14:00:00,AE224542/1 ,2023-01-25 15:00:00,PLINE200,1798,"",SAM_AW300,chen70,36671/01224
2023-01-25 14:00:00,expose,2023-01-25 15:00:00,PLINE300,1349,"",SC3400,aubert85,31199/01787
2023-01-25 14:00:00,expose,2023-01-25 15:00:00,PLINE300,1473,"",TR3400,aubert85,31199/01787
2023-01-25 14:00:00,Inpria,2023-01-25 15:00:00,PLINE300,863,"",TR3300,choudr12,31199/31247
2023-01-25 14:00:00,Insp,2023-01-25 15:00:00,PLINE300,932,"",SEMVISION,dusar,31029/01811
2023-01-25 14:00:00,Si,2023-01-25 15:00:00,PLINE300,323,"",JVX7300M,khazak83,30990/01658
2023-01-25 14:00:00,Si thickness measurement,2023-01-25 15:00:00,PLINE300,328,"",SCD100,vanaerde,30990/02249
2023-01-25 14:00:00,sem nil,2023-01-25 15:30:00,PLINE200,1646,"",NOVA200,willegem,97401/01743
2023-01-25 14:30:00,SPC HF2 improvement,2023-01-25 15:30:00,PLINE300,2161,LP1;MPC2,DNS_6,gonzal15,36026/01221
2023-01-25 09:00:00,SiGe etch develop,2023-01-25 16:00:00,PLINE300,1940,LP1;PM5,TEL_LEAGA,puttar77,32005/01675
2023-01-25 13:00:00,R,2023-01-25 16:00:00,PLINE300,1059,"",HITACHI5000,hillen84,31199/01680
2023-01-25 13:00:00,recipe creation,2023-01-25 16:00:00,PLINE300,832,"",KLA2925,moet12,32102/01048
2023-01-25 14:00:00,APC,2023-01-25 16:00:00,PLINE300,1069,"",HITACHI5000,das89,31199/02287
2023-01-25 14:00:00,Use,2023-01-25 16:00:00,PLINE300,1604,"",H6300,ledain47,98601/01062
2023-01-25 14:30:00,Lam Process,2023-01-25 16:00:00,PLINE300,1884,LP1;LP2;PM3,EXCEL_2,huang72,31199/01617
2023-01-25 15:00:00,AP,2023-01-25 16:00:00,PLINE300,1353,"",SC3400,bekaert,31199/01565
2023-01-25 15:00:00,AP,2023-01-25 16:00:00,PLINE300,1474,"",TR3400,bekaert,31199/01565
2023-01-25 15:00:00,ARC91 replacement,2023-01-25 16:00:00,PLINE300,661,"",SC1950,tseng69,36056/01225
2023-01-25 15:00:00,ARC91 replacement,2023-01-25 16:00:00,PLINE300,2334,TOPL,TR1950,tseng69,36056/01225
2023-01-25 06:00:00,200;tem,2023-01-25 16:30:00,PLINE300,1139,"",TITAN,carola29;faviap,42199/00160
2023-01-25 15:30:00,Al BE etch,2023-01-25 16:30:00,PLINE300,2070,LP1;PM5,LAM_E6,canvel12,38199/01936
2023-01-25 15:30:00,etch 10 wafers,2023-01-25 16:30:00,PLINE300,2203,LP2;SM2,DNS_4,su63,30990/02249
2023-01-25 15:30:00,SPC OOS,2023-01-25 16:30:00,PLINE300,272,"",NX3DM,vbelle62,36003/01224
2023-01-25 16:00:00,pre measurements,2023-01-25 16:30:00,PLINE200,1680,"",SP1_DLS,knaepen,30990/02249
2023-01-25 08:00:00,b2F,2023-01-25 17:00:00,PLINE200,1650,"",40NT,kennes63,31012/01084
2023-01-25 09:00:00,with or without PL,2023-01-25 17:00:00,PLINE300,317,"",HYBRID_BONDER,kennes63,31012/01084
2023-01-25 14:00:00,FIB,2023-01-25 17:00:00,PLINE300,1154,"",HELIOS460,impagn97,42199/00160
2023-01-25 14:00:00,Measurement,2023-01-25 17:00:00,PLINE200,1827,"",SAM300,chance44,98500/01060
2023-01-25 15:00:00,Simon work,2023-01-25 17:00:00,PLINE300,2414,PM,EP5,hsia24,98601/31507
2023-01-25 15:30:00,Coupons,2023-01-25 17:00:00,PLINE300,2201,LP2;PM3,LAM_E5,vallat65,31299/02062
2023-01-25 16:00:00,HF processing and training,2023-01-25 17:00:00,PLINE300,2347,CPC11;LP4;MPC5;LP3,DNS_5,decost63,31399/31519
2023-01-25 16:00:00,Inpria,2023-01-25 17:00:00,PLINE300,810,"",KLA2925,doise23,31199/31247
2023-01-25 14:00:00,TOK bonding,2023-01-25 17:30:00,PLINE200,1817,"",BONDER_200,thomas82,44042/49500
2023-01-25 15:00:00,DFR,2023-01-25 17:30:00,PLINE200,1777,"",AP300,eswara57,37004/37141
2023-01-25 15:30:00,Manual CIPT,2023-01-25 17:30:00,PLINE300,718,"",MH300,talmel16,31499/01838
2023-01-25 16:30:00,DSA,2023-01-25 17:30:00,PLINE300,2396,BOTL,TRDUOS,vanbel53,31199/00650
2023-01-25 17:00:00,EUVR,2023-01-25 17:30:00,PLINE300,814,"",KLA2925,her70,31199/01680
2023-01-25 14:00:00,Inpria,2023-01-25 18:00:00,PLINE300,533,"",H5000_2,deschepp,31199/31247
2023-01-25 15:00:00,d,2023-01-25 18:00:00,PLINE300,1263,"",H6300_2,gupta76,31199/01876
2023-01-25 15:00:00,Queue SN,2023-01-25 18:00:00,PLINE300,2272,SN,EP5,schoof76,31199/01057
2023-01-25 16:00:00,test,2023-01-25 18:00:00,PLINE300,189,"",H6300,roy82,31199/01918
2023-01-25 16:00:00,Western Digital,2023-01-25 18:00:00,PLINE300,1286,"",SC3400,takaha90,31199/01988
2023-01-25 16:00:00,Western Digital,2023-01-25 18:00:00,PLINE300,1397,"",TR3400,takaha90,31199/01988
2023-01-25 16:30:00,Etch,2023-01-25 18:00:00,PLINE300,2360,LP3;PM1,LAM_E6,kam,31199/01918
2023-01-25 17:00:00,pwec,2023-01-25 18:00:00,PLINE300,551,"",SC2000,vandeney,31199/01920
2023-01-25 17:00:00,pwec,2023-01-25 18:00:00,PLINE300,570,"",TR2000,vandeney,31199/01920
2023-01-25 17:30:00,DSA,2023-01-25 18:00:00,PLINE300,508,"",SC1950,vanbel53,31199/00650
2023-01-25 17:30:00,DSA,2023-01-25 18:00:00,PLINE300,2277,BOTL;TOPL,TR1950,vanbel53,31199/00650
2023-01-25 15:00:00,coat,2023-01-25 18:30:00,PLINE300,875,"",TR3300,kato15,31199/31074
2023-01-25 15:00:00,sem,2023-01-25 18:30:00,PLINE300,924,"",SEMVISION,dvriendt,32299/00013
2023-01-25 16:00:00,"C3 , LF1",2023-01-25 18:30:00,PLINE200,1818,"",TEMP_BONDER,guerrera,32299/00716
2023-01-25 13:00:00,Cu CMP alignment marker- EP fail,2023-01-25 19:00:00,PLINE300,2126,LP1;LP2;H1;H2;H3;H4;POLI;PM2;PM3;PM1,REFLEXION_2,ceulem72,31199/01960
2023-01-25 14:00:00,IMEC Demo on PM4,2023-01-25 19:00:00,PLINE300,1920,LP1;LP2;LP3;PM2;PM3;PM1,XP4_2,homkar65,30990/32063
2023-01-25 14:30:00,Cu process test,2023-01-25 19:00:00,PLINE300,2097,LP1;LP2;LP4;PM_A;PM_B;PM_C;PM_D,F_REX300X_1,nomura57,31399/01183
2023-01-25 15:00:00,Measurement,2023-01-25 19:00:00,PLINE300,2435,PM,EDR7100,loemba32,31199/01920
2023-01-25 15:00:00,XRD/XRR STO/Si,2023-01-25 19:00:00,PLINE200,1689,"",HRXRD,boelen83,32399/32869
2023-01-25 16:00:00,Use;adi,2023-01-25 19:00:00,PLINE300,1044,"",HITACHI5000,zaid49,31199/01918
2023-01-25 18:00:00,PD,2023-01-25 19:00:00,PLINE300,1242,"",H6300_2,ramane56,31199/02273
2023-01-25 18:30:00,test mik ignore,2023-01-25 19:00:00,PLINE300,733,"",HELIOS1200,menum,00999/00505
2023-01-25 16:00:00,Lam Process,2023-01-25 19:30:00,PLINE300,1877,LP1;LP2;PM_L1;PM_L2,DVPRIME_1,huang72,31199/01617
2023-01-25 15:00:00,WDC checks and tuning,2023-01-25 20:00:00,PLINE300,2150,LP1;PM2,EXTREME_2,gomezg80,39424/01903
2023-01-25 15:30:00,DFR,2023-01-25 20:00:00,PLINE200,1750,"",ACT12_MTM,eswara57,37004/37141
2023-01-25 18:00:00,exposure,2023-01-25 20:00:00,PLINE300,1302,"",SC3400,kato15,31199/31074
2023-01-25 18:00:00,exposure,2023-01-25 20:00:00,PLINE300,1414,"",TR3400,kato15,31199/31074
2023-01-25 18:30:00,Insp,2023-01-25 20:00:00,PLINE300,961,"",SEMVISION,engelen,43001/43193
2023-01-25 19:00:00,APC,2023-01-25 20:00:00,PLINE300,1248,"",H6300_2,das89,31199/02287
2023-01-25 16:30:00,Etch,2023-01-25 20:30:00,PLINE300,1951,LP1;PM6,TEL_TACTRAS3,fukui39,98601/00962
2023-01-25 14:00:00,Measurement,2023-01-25 21:00:00,PLINE300,589,"",T600,saib67,31199/02038
2023-01-25 19:00:00,coat,2023-01-25 21:00:00,PLINE300,523,"",TR2000,kato15,31199/31074
2023-01-25 14:00:00,III-V,2023-01-25 22:00:00,PLINE300,1897,LP1;PM3,AIXTRON,alcott43,32414/01368
2023-01-25 17:00:00,tem,2023-01-25 22:00:00,PLINE300,1140,"",TITAN,impagn97,42199/00160
2023-01-25 20:00:00,APC,2023-01-25 22:00:00,PLINE300,2273,SN,EP5,schelc12,31199/01057
2023-01-25 15:00:00,devinp,2023-01-25 23:00:00,PLINE300,377,"",NXWAFER,vbelle62,36003/01224
2023-01-25 18:00:00,private,2023-01-25 23:00:00,PLINE300,1526,"",H6300,fukumu91,31199/02019
2023-01-25 22:00:00,EV statistics,2023-01-25 23:30:00,PLINE300,2299,SN,EP5,frommh38,31199/01565
2023-01-25 21:00:00,ADI,2023-01-26 00:00:00,PLINE300,1045,"",HITACHI5000,zaid49,31199/01918
2023-01-25 21:00:00,eP5,2023-01-26 00:00:00,PLINE300,2477,PM,EP5,delorm67,31199/01057
