Begin,Cluster,Description,End,Fab300_Duration,Fab300_User_id,Facility,id,IIO_Duration,IIO_User_id,Modules,Tool,TR_Cluster,WBS
2022-11-07 08:30:00,,test,2022-11-07 09:00:00,,"",PLINE300,1074,0.5,wouter12,"",SCD100,,31199/30079
2022-11-07 08:30:00,,use,2022-11-07 10:00:00,,"",PLINE300,1340,1.5,popesc83,BOTL,TRDUOS,,31199/01897
2022-11-07 08:55:52,,"",2022-11-07 10:52:27,1.9430555555555555,goovae19,PLINE300,454,,"","",H6300,,31199/00650
2022-11-07 09:00:00,,ALD AlOx + HfOx,2022-11-07 17:00:00,,"",PLINE300,1056,8,cochet,"",SAVANNAH,,31199/01765
2022-11-07 09:00:00,,APC,2022-11-07 11:00:00,,"",PLINE300,259,2,schelc12,SN,EP5,,31199/01057
2022-11-07 09:00:00,,bnvvnc bc,2022-11-07 12:00:00,,"",PLINE300,256,3,schoof76,PM,EP5,,31199/00653
2022-11-07 09:00:00,,coat,2022-11-07 10:00:00,,"",PLINE300,1469,1,dauend87,"",TR2000,,98600/00962
2022-11-07 09:00:00,,coupon samples for Donggyu Kim,2022-11-07 11:00:00,,"",PLINE300,931,2,ripj,"",METRIXL,,32005/01299
2022-11-07 09:00:00,,FF,2022-11-07 11:00:00,,"",PLINE300,403,2,singh36,"",GS1000,,31199/31074
2022-11-07 09:00:00,,stitch,2022-11-07 11:00:00,,"",PLINE300,722,2,vlookl,"",HITACHI5000,,31199/01878
2022-11-07 09:00:00,,TCB 200C 500g 30sec,2022-11-07 13:00:00,,"",PLINE200,331,4,kang10,"",FC150,,32299/01084
2022-11-07 09:00:00,,Training,2022-11-07 11:00:00,,"",PLINE300,1023,2,beggia74,"",PROVISION2E,,31199/00653
2022-11-07 09:00:00,0,xsem,2022-11-07 10:00:00,0.5613888888888889,vdepauw,PLINE200,950,1,vdepauw,"",NOVA200,,41603/41380
2022-11-07 09:01:55,0,Check lot that failed,2022-11-07 11:30:00,0.9416666666666667,talmel16,PLINE300,938,2,talmel16,"",MH300,,31499/00432
2022-11-07 09:30:00,,etch,2022-11-07 11:30:00,,"",PLINE300,1300,2,demand38,LP2;PM1,TEL_TACTRAS3,,31199/31021
2022-11-07 09:30:00,,He14.4 H2 3.6 N2 0.3 O2 0.3,2022-11-07 11:30:00,,"",PLINE200,1169,2,kang10,"",SETNA,,32299/01084
2022-11-07 09:30:00,,Strip of Illuminator wafers,2022-11-07 11:00:00,,"",PLINE200,1211,1.5,nedelj21,PM2;PM3,SPTS_OMEGA,,36004/01224
2022-11-07 09:30:00,0,Process development,2022-11-07 10:30:00,0.4747222222222222,rupp93,PLINE300,958,1,rupp93,"",NOVA200_2,,97406/01934
2022-11-07 09:30:09,,"",2022-11-07 09:30:28,0.005277777777777778,carval53,PLINE200,1005,,"","",P7_HITEMP,,30990/32063
2022-11-07 09:57:08,0,HMI,2022-11-07 11:00:00,0.7752777777777777,vallat65,PLINE300,1299,1,vallat65,LP1;PM6,TEL_TACTRAS3,,98601/31507
2022-11-07 10:00:00,,Devinps,2022-11-07 14:00:00,,"",PLINE300,110,4,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,,36003/36503
2022-11-07 10:00:00,,MAZO w/ H2O process development,2022-11-07 11:00:00,,"",PLINE300,317,1,pavel13,"",F5_SCD,,31499/01284
2022-11-07 10:00:00,,meting,2022-11-07 12:00:00,,"",PLINE300,559,2,gillijns,"",H6300_2,,31199/00653
2022-11-07 10:00:00,,PWEC3,2022-11-07 12:00:00,,"",PLINE300,213,2,sah32,PM,EDR7100,,31199/01920
2022-11-07 10:00:00,,SiN/SiO,2022-11-07 14:00:00,,"",PLINE300,797,4,khazak83,"",JVX7300M,,30990/32063
2022-11-07 10:00:00,,TEM prep,2022-11-07 17:30:00,,"",PLINE300,712,7.5,drijboom,"",HELIOS_G5,,42199/00160
2022-11-07 10:00:00,0,Insp,2022-11-07 11:11:33,0.8166666666666667,engelen,PLINE300,784,0.5,engelen,"",INS300,,98601/31507
2022-11-07 10:30:00,,IGZO SPC and MAZO development,2022-11-07 14:30:00,,"",PLINE300,5,4,pavel13,"",2830ZT,,31499/01284
2022-11-07 10:30:00,,SEM,2022-11-07 11:00:00,,"",PLINE300,971,0.5,tsvetani,"",NOVA200_2,,38199/01838
2022-11-07 11:00:00,,200 mm Tapeframe,2022-11-07 12:00:00,,"",PLINE200,905,1,coulso66,"",LASERDEBOND,,44286/44542
2022-11-07 11:00:00,,BSPDN2,2022-11-07 12:30:00,,"",PLINE300,60,1.5,wang87,"",ARCHER700,,32299/00588
2022-11-07 11:00:00,,Couposn XRR,2022-11-07 17:00:00,,"",PLINE300,935,6,chan63,"",METRIXL,,32399/32869
2022-11-07 11:00:00,,etch,2022-11-07 13:00:00,,"",PLINE300,1295,2,paolil45,LP1;PM6,TEL_TACTRAS3,,31199/01988
2022-11-07 11:00:00,,fdfdfdfa,2022-11-07 12:00:00,,"",PLINE300,254,1,schoof76,SN,EP5,,31199/00653
2022-11-07 11:00:00,,i,2022-11-07 13:00:00,,"",PLINE300,724,2,doise23,"",HITACHI5000,,31199/31247
2022-11-07 11:00:00,,Inpria,2022-11-07 12:00:00,,"",PLINE300,1503,1,giorda12,"",TR3300,,31199/31247
2022-11-07 11:00:00,,internal development,2022-11-07 18:00:00,,"",PLINE300,1422,7,homkar65,LP1,XP4_2,,30990/32063
2022-11-07 11:00:00,,internal development,2022-11-08 00:00:00,,"",PLINE300,1421,13,homkar65,PM2,XP4_2,,30990/32063
2022-11-07 11:00:00,,m,2022-11-07 12:00:00,,"",PLINE300,445,1,vdries51,"",H6300,,31199/01413
2022-11-07 11:00:00,,omschakeling HRS,2022-11-07 12:00:00,,"",PLINE300,1602,1,vdijk,"",LithoCluster_3400,,31199/31811
2022-11-07 11:29:57,0,Coupon etch,2022-11-07 13:00:00,0.6077777777777778,chan63,PLINE300,904,1.5,chan63,LP1;PM3,LAM_E6_2,,32399/32869
2022-11-07 11:30:00,,burn in new target,2022-11-07 14:00:00,,"",PLINE300,238,2.5,devul,LP2;CH2_MC,ENDURA_5,,38199/01593
2022-11-07 11:30:00,,Preclean tests,2022-11-07 16:00:00,,"",PLINE300,239,4.5,devul,LP1;CHF,ENDURA_5,,31499/02121
2022-11-07 12:00:00,,APC,2022-11-07 13:00:00,,"",PLINE300,253,1,schelc12,SN,EP5,,31199/01057
2022-11-07 12:00:00,,hf-o3-apm clean of bare si,2022-11-07 13:00:00,,"",PLINE300,153,1,drent34,LP1;LP2;MPC8,DNS_6,,31199/31811
2022-11-07 12:00:00,,m,2022-11-07 13:00:00,,"",PLINE300,1343,1,vdries51,BOTL,TRDUOS,,31199/01413
2022-11-07 12:00:00,,m,2022-11-08 00:00:00,,"",PLINE300,1453,12,jehoulc,"",YS375,,31199/01880
2022-11-07 12:00:00,,measure,2022-11-07 13:00:00,,"",PLINE300,447,1,paolil45,"",H6300,,31199/01988
2022-11-07 12:00:00,,measurement,2022-11-07 12:30:00,,"",PLINE200,1181,0.5,tricas85,"",SP1_DLS,,30990/32063
2022-11-07 12:00:00,,scrjdp,2022-11-07 13:00:00,,"",PLINE300,558,1,vanderey,"",H6300_2,,31199/31191
2022-11-07 12:20:44,,"",2022-11-07 13:46:45,1.4336111111111112,dutrow20,PLINE300,1090,,"","",SEMVISION,,39320/36502
2022-11-07 12:30:00,,use,2022-11-07 18:00:00,,"",PLINE300,57,5.5,gronhe29,"",ARCHER700,,31199/01920
2022-11-07 12:49:54,1,BB305 bond quality,2022-11-07 17:06:00,4.2683333333333335,ghosh40,PLINE200,1316,3,ghosh40,"",TEMP_BONDER,,98500/01852
2022-11-07 13:00:00,,EUR_Use,2022-11-07 14:00:00,,"",PLINE300,596,1,her70,"",H6300_2,,31199/01680
2022-11-07 13:00:00,,GATR FTIR on coupons,2022-11-07 13:30:00,,"",PLINE300,343,0.5,chan63,"",FTIR_2,,32399/32869
2022-11-07 13:00:00,,HF etch,2022-11-07 14:30:00,,"",PLINE300,147,1.5,jeon73,LP1;SM2,DNS_4,,30990/32063
2022-11-07 13:00:00,,intel,2022-11-07 14:00:00,,"",PLINE300,449,1,guzman11,"",H6300,,31199/00849
2022-11-07 13:00:00,,NXE monitor,2022-11-07 14:00:00,,"",PLINE300,762,1,aubert85,"",HITACHI5000,,31199/31811
2022-11-07 13:00:00,,PWEC3,2022-11-07 19:00:00,,"",PLINE300,215,6,sah32,PM,EDR7100,,31199/01920
2022-11-07 13:00:00,,test,2022-11-07 14:00:00,,"",PLINE300,1504,1,schollw,"",TR3300,,31199/01514
2022-11-07 13:00:00,0,Training EBSD Myriam Van De Peer,2022-11-07 16:00:00,2.4586111111111113,vdpeer,PLINE200,1417,3,jmesse,"",XL30_CF,,32099/01506
2022-11-07 13:10:01,,"",2022-11-07 15:43:52,2.5641666666666665,goovae19,PLINE300,304,,"","",EXTREME_2,,36003/36502
2022-11-07 13:30:00,,APC,2022-11-07 15:00:00,,"",PLINE300,252,1.5,hasan30,PM,EP5,,31199/01391
2022-11-07 13:30:00,,BB305 strip,2022-11-07 15:00:00,,"",PLINE200,144,1.5,ghosh40,"",DEBOND_CLEANER,,98500/01852
2022-11-07 13:30:00,,Inpria,2022-11-07 18:00:00,,"",PLINE300,337,4.5,giorda12,"",FTIR_2,,31199/31247
2022-11-07 13:30:00,,training Sander and coupons,2022-11-07 23:30:00,,"",PLINE300,178,10,jussot18,"",EBEAM300,,36056/36502
2022-11-07 14:00:00,,CLC recipe tuning,2022-11-07 17:00:00,,"",PLINE300,372,3,sugawa19,LP1;LP2;CL1B;CL2B;CL3B;CL4B;CL1A;CL2A;CL3A;CL4A;PM_B;PM_D,F_REX300X_2,,31399/01183
2022-11-07 14:00:00,,i,2022-11-07 15:00:00,,"",PLINE300,1130,1,maes72,"",SEMVISION,,31029/01811
2022-11-07 14:00:00,,Inpria,2022-11-07 16:00:00,,"",PLINE300,728,2,doise23,"",HITACHI5000,,31199/31247
2022-11-07 14:00:00,,LF process development,2022-11-07 16:00:00,,"",PLINE300,162,2,dith82,LP1;LP2;LP3;LP4;PM_L2,DVPRIME_1,,98600/31827
2022-11-07 14:00:00,,MAZO w/ H2O process development,2022-11-07 15:00:00,,"",PLINE300,311,1,pavel13,"",F5_SCD,,31499/01284
2022-11-07 14:00:00,,p,2022-11-07 15:00:00,,"",PLINE300,585,1,goovae19,"",H6300_2,,31199/01755
2022-11-07 14:00:00,0,IGZO,2022-11-07 19:21:55,2.751388888888889,agiann70,PLINE300,224,5,agiann70,LP2;CH4_MC;CHE,ENDURA_5,,31299/01284
2022-11-07 14:00:00,0,xsem,2022-11-07 15:10:02,0.8552777777777778,vais,PLINE300,959,1,vais,"",NOVA200_2,,97700/01345
2022-11-07 14:00:00,1,Process AL219516,2022-11-07 21:30:00,5.157222222222222,vdweeg61,PLINE300,362,7.5,vdweeg61,LP1;LP2;LP3;LP4;PM_A;PM_B,F_REX300X_1,,38199/01284
2022-11-07 14:00:00,1,spc test,2022-11-07 15:11:40,0.9986111111111111,pena,PLINE300,798,1,pena,"",JVX7300M,,98600/01847
2022-11-07 14:06:56,,"",2022-11-07 16:00:17,1.8891666666666667,dith82,PLINE300,161,,"","",DVPRIME_1,,36026/01967
2022-11-07 14:07:22,,"",2022-11-07 14:52:03,0.7447222222222222,konecn85,PLINE300,1127,,"","",SEMVISION,,32299/01899
2022-11-07 14:09:07,,"",2022-11-07 18:15:57,4.113888888888889,vrebos45,PLINE300,1383,,"","",VERIOS,,39320/36502
2022-11-07 14:30:00,,CIPT full wafer check,2022-11-07 17:00:00,,"",PLINE200,102,2.5,talmel16,"",CIPT,,31499/02047
2022-11-07 14:30:00,,DSA,2022-11-08 00:00:00,,"",PLINE300,1341,9.5,verstr99;vanbel53,BOTL,TRDUOS,,31199/00650
2022-11-07 14:30:00,,MAZO proces develop,2022-11-07 16:00:00,,"",PLINE300,21,1.5,thukka30,"",2830ZT,,30990/32063
2022-11-07 15:00:00,,APC,2022-11-07 16:30:00,,"",PLINE300,250,1.5,hasan30,SN,EP5,,31199/01876
2022-11-07 15:00:00,,CTL lot AL216144/19 by operation,2022-11-07 17:00:00,,"",PLINE300,1450,2,heylen,LP1;DCM4,XP8,,31399/00039
2022-11-07 15:00:00,,For Max,2022-11-07 16:30:00,,"",PLINE300,251,1.5,delorm67,PM,EP5,,31199/01057
2022-11-07 15:00:00,,p,2022-11-07 16:30:00,,"",PLINE300,565,1.5,goovae19,"",H6300_2,,31199/01617
2022-11-07 15:00:00,0,Devinps,2022-11-07 17:00:00,1.4325,janard53,PLINE300,1100,2,janard53,"",SEMVISION,,00999/00505
2022-11-07 15:00:00,1,Bonding glass/TOK to glass/PI,2022-11-07 17:30:00,1.9222222222222223,wysock13,PLINE200,87,2.5,wysock13,"",BONDER_200,,97401/00942
2022-11-07 15:28:58,0,DSA,2022-11-07 18:00:00,2.4122222222222223,vanbel53,PLINE300,146,2.5,vanbel53,LP1;SM1,DNS_4,,31199/00650
2022-11-07 15:30:00,,"Etch, RF CHK",2022-11-07 17:30:00,,"",PLINE300,1291,2,fukui39,LP1;LP2;PM6,TEL_TACTRAS3,,31199/02273
2022-11-07 15:30:00,0,AL210794/3,2022-11-07 17:30:00,1.2266666666666666,chen70,PLINE200,1050,2,chen70,"",SAM_AW300,,38199/01132
2022-11-07 16:00:00,,cdsem,2022-11-07 18:00:00,,"",PLINE300,731,2,zaid49,"",HITACHI5000,,31199/01918
2022-11-07 16:00:00,,DEMO related,2022-11-07 17:30:00,,"",PLINE300,152,1.5,homkar65,LP3;MPC2,DNS_6,,30990/32063
2022-11-07 16:00:00,,MAZO process development w/ H2O,2022-11-07 17:30:00,,"",PLINE300,25,1.5,pavel13,"",2830ZT,,31499/01284
2022-11-07 16:00:00,,measurement,2022-11-07 16:30:00,,"",PLINE200,1183,0.5,tricas85,"",SP1_DLS,,30990/32063
2022-11-07 16:00:00,,Nb/Si/Nb/Ru JJ stack,2022-11-07 19:00:00,,"",PLINE300,234,3,piao23,LP1;CH1_MC;CH2_MC,ENDURA_5,,43900/02205
2022-11-07 16:00:00,,ZnO dep rate,2022-11-07 16:30:00,,"",PLINE300,314,0.5,agiann70,"",F5_SCD,,31499/01284
2022-11-07 16:30:00,,CD,2022-11-07 17:00:00,,"",PLINE300,550,0.5,naqvi66,"",H6300_2,,31199/01988
2022-11-07 16:30:00,0,Wafer processing,2022-11-07 19:10:30,2.318611111111111,feurpr61,PLINE300,1262,2,feurpr61,LP3;PM6,TEL_TACTRAS2,,31199/02273
2022-11-07 16:46:05,,"",2022-11-07 18:22:16,1.6030555555555555,vdveld25,PLINE200,48,,"","",AMAT_CVD,,39424/01224
2022-11-07 16:53:04,,"",2022-11-07 17:28:30,0.5905555555555555,derudd92,PLINE300,1083,,"","",SEMVISION,,39320/36502
2022-11-07 17:00:00,,h,2022-11-08 13:30:00,,"",PLINE300,405,20.5,kondo25,"",GS1000,,31199/01179
2022-11-07 17:00:00,,inpria;INPRIA,2022-11-07 22:00:00,,"",PLINE300,422,5,doise23;giorda12,"",H5000_2,,31199/31247
2022-11-07 17:00:00,,m,2022-11-07 19:00:00,,"",PLINE300,551,2,vdries51,"",H6300_2,,31199/01413
2022-11-07 18:00:00,,Devinps,2022-11-07 19:00:00,,"",PLINE300,1187,1,janard53,"",SP3,,00999/00505
2022-11-07 18:00:00,,FIB,2022-11-07 22:00:00,,"",PLINE300,694,4,impagn97,"",HELIOS450,,42199/00160
2022-11-07 18:00:00,,internal development,2022-11-08 00:00:00,,"",PLINE300,1423,6,homkar65,LP2;LP3,XP4_2,,30990/32063
2022-11-07 18:00:00,,R,2022-11-07 21:00:00,,"",PLINE300,520,3,kampit73,"",H6300,,31199/01680
2022-11-07 18:30:00,,i,2022-11-07 20:00:00,,"",PLINE300,1164,1.5,redants,"",SEMVISION,,31029/01811
2022-11-07 19:30:00,,coat,2022-11-07 20:30:00,,"",PLINE300,1505,1,oka40,"",TR3300,,31199/30117
2022-11-07 20:00:00,,APC,2022-11-08 04:00:00,,"",PLINE300,255,8,hasan30,PM,EP5,,31199/01391
2022-11-07 20:00:00,,devinp lot,2022-11-07 21:30:00,,"",PLINE200,35,1.5,ameghn57,"",300MM_DICER,,36671/01224
2022-11-07 20:00:00,0,lot,2022-11-07 21:30:00,0.39111111111111113,han41,PLINE200,1312,1.5,han41,"",TEMP_BONDER,,36671/01224
2022-11-07 20:30:00,,Devinps,2022-11-07 21:30:00,,"",PLINE200,824,1,janard53,"",KLA2351,,32299/01959
2022-11-07 20:33:31,,"",2022-11-07 21:53:39,1.3355555555555556,vrebos45,PLINE300,1382,,"","",VERIOS,,39320/36502
2022-11-07 21:00:00,,m;AP3 work,2022-11-08 07:00:00,,"",PLINE300,517,10,fukumu91,"",H6300,,31199/02008
2022-11-07 21:00:00,,Private use,2022-11-08 00:00:00,,"",PLINE300,1476,3,oguma46,"",TR3300,,31199/30092
2022-11-07 22:00:00,,MAZO w/ H2O process development,2022-11-08 08:00:00,,"",PLINE300,1434,10,pavel13,LP1;PM1,XP4_4,,31499/01284
2022-11-07 22:31:33,,"",2022-11-07 23:53:59,1.373888888888889,michal78,PLINE300,1082,,"","",SEMVISION,,39320/36502
2022-11-07 23:00:00,,Inpria,2022-11-08 02:00:00,,"",PLINE300,435,3,deschepp,"",H5000_2,,31199/31247
2022-11-07 23:00:00,,PWWGNE monitor,2022-11-08 00:00:00,,"",PLINE300,1601,1,schaap,"",LithoCluster_3400,,31199/31811
2022-11-08 00:00:00,,JSR;test,2022-11-08 02:00:00,,"",PLINE300,1526,2,perrem78;vleerb85,"",LithoCluster_1000,,31199/30079
2022-11-08 02:00:00,,test,2022-11-08 07:00:00,,"",PLINE300,440,5,vleerb85,"",H5000_2,,31199/30079
2022-11-08 02:32:58,,"",2022-11-08 03:00:30,0.4588888888888889,michal78,PLINE300,1080,,"","",SEMVISION,,39320/36502
2022-11-08 03:26:11,,"",2022-11-08 04:46:40,1.341388888888889,subedi56,PLINE300,1228,,"","",SU8000,,39320/36502
2022-11-08 06:00:00,1,Insp,2022-11-08 08:00:00,1.735,engelen,PLINE300,1119,2,engelen,"",SEMVISION,,37004/37141
2022-11-08 07:00:00,,AL224948,2022-11-08 08:30:00,,"",PLINE300,766,1.5,moelants,"",HITACHI5000,,98850/98097
2022-11-08 07:00:00,,Devinps,2022-11-08 14:00:00,,"",PLINE200,821,7,gompou79,"",KLA2351,,36003/36503
2022-11-08 07:00:00,,p,2022-11-08 09:00:00,,"",PLINE300,510,2,goovae19,"",H6300,,31199/01755
2022-11-08 07:00:00,,Table C and D blanket tests,2022-11-08 10:00:00,,"",PLINE300,365,3,pittev,LP1;LP2;CL1B;CL3B;DR_B;LP3;LP4;PM_C;PM_D,F_REX300X_1,,31399/31519
2022-11-08 07:00:00,0,MEC,2022-11-08 09:30:00,1.9016666666666666,ripj,PLINE200,943,2.5,ripj,"",NOVA200,,32005/01784
2022-11-08 07:30:00,0,meting,2022-11-08 09:00:00,0.2783333333333333,jacobs41,PLINE300,1545,1.5,jacobs41,"",LithoCluster_1000,,31199/01513
2022-11-08 08:00:00,,proc dev,2022-11-08 09:00:00,,"",PLINE300,572,1,ramane56,"",H6300_2,,31199/02273
2022-11-08 08:00:00,,SEM,2022-11-08 10:00:00,,"",PLINE300,1162,2,dvriendt,"",SEMVISION,,32299/00013
2022-11-08 08:05:37,,"",2022-11-08 09:24:19,1.3116666666666668,billin72,PLINE300,1380,,"","",VERIOS,,39320/36502
2022-11-08 08:13:30,2,MX2 layer transfer,2022-11-08 13:52:21,5.6475,ghosh40,PLINE200,1315,2,ghosh40,"",TEMP_BONDER,,98500/01852
2022-11-08 08:30:00,,etch for Nicole,2022-11-08 11:30:00,,"",PLINE300,1286,3,demand38,LP3;PM1,TEL_TACTRAS3,,31199/31021
2022-11-08 08:30:00,,nanomegas training,2022-11-08 17:30:00,,"",PLINE300,1239,9,agati92,"",TECNAIF30,,42199/00160
2022-11-08 08:30:00,0,xsem,2022-11-08 10:20:56,1.3183333333333334,maes72,PLINE300,1215,1.5,maes72,"",SU8000,,98300/14175
2022-11-08 09:00:00,,asdfasdfasdfasdfsadfsadfasdfasdf,2022-11-08 11:00:00,,"",PLINE300,257,2,baskar86,PM,EP5,,31199/01565
2022-11-08 09:00:00,,coat,2022-11-08 10:00:00,,"",PLINE300,1367,1,mingar54,"",TRPROAP,,32099/01821
2022-11-08 09:00:00,,coupon samples for Donggyu Kim,2022-11-08 17:00:00,,"",PLINE300,930,8,ripj,"",METRIXL,,32005/01299
2022-11-08 09:00:00,,Experiment,2022-11-08 18:00:00,,"",PLINE200,330,9,maehar92,"",FC150,,32299/01084
2022-11-08 09:00:00,,Lot P223216 - rfpd PR22.0198,2022-11-08 11:00:00,,"",PLINE200,1209,2,woutersj,PM2;PM3,SPTS_OMEGA,,36004/01224
2022-11-08 09:00:00,,meas,2022-11-08 11:00:00,,"",PLINE300,595,2,chowri97,"",H6300_2,,31199/01988
2022-11-08 09:00:00,,REcipe setting and testing,2022-11-08 11:00:00,,"",PLINE300,1461,2,tuncaa41,"",ZETA,,36003/02120
2022-11-08 09:00:00,,spc check,2022-11-08 11:00:00,,"",PLINE300,15,2,jagalu79,"",2830ZT,,30990/32063
2022-11-08 09:00:00,0,emar,2022-11-08 13:16:06,4.150277777777778,canga29,PLINE300,1562,2,canga29,"",LithoCluster_2000,,31199/01391
2022-11-08 09:00:00,2,Oxide Hard Mask Etch Back,2022-11-08 15:00:00,3.8855555555555554,puttar77,PLINE300,1256,6,puttar77,LP2;PM2;PM6,TEL_LEAGA,,32005/01675
2022-11-08 09:30:00,,APC,2022-11-08 14:00:00,,"",PLINE300,258,4.5,schelc12,SN,EP5,,31199/01057
2022-11-08 09:30:00,,BSPDN2,2022-11-08 10:30:00,,"",PLINE300,754,1,wang87,"",HITACHI5000,,32299/00588
2022-11-08 09:30:00,,HMI,2022-11-08 10:30:00,,"",PLINE300,1284,1,vallat65,LP2;PM6,TEL_TACTRAS3,,98601/31507
2022-11-08 09:30:00,,m,2022-11-08 19:00:00,,"",PLINE300,1454,9.5,jehoulc,"",YS375,,31199/01880
2022-11-08 09:53:51,,"",2022-11-08 13:01:28,3.1269444444444443,claeseng,PLINE300,1392,,"","",VERIOS,,37299/01841
2022-11-08 10:00:00,,exp,2022-11-08 11:30:00,,"",PLINE200,51,1.5,mingar54,"",AP300,,32099/01821
2022-11-08 10:00:00,,GZO,2022-11-08 18:00:00,,"",PLINE300,241,8,dekkers,LP1;CH4_MC;CHE,ENDURA_5,,31499/01284
2022-11-08 10:00:00,,hybrid bonding CMP,2022-11-08 16:00:00,,"",PLINE300,364,6,dewild34,LP1;LP2;CL1B;CL2B;CL3B;LP3;LP4;PM_C;PM_D,F_REX300X_1,,32099/01506
2022-11-08 10:00:00,,TEM prep,2022-11-08 17:30:00,,"",PLINE300,704,7.5,drijboom,"",HELIOS_G5,,42199/00160
2022-11-08 10:00:00,,"ZnO, 21 points",2022-11-08 10:30:00,,"",PLINE300,315,0.5,agiann70,"",F5_SCD,,31499/01284
2022-11-08 10:13:27,0,HMI,2022-11-08 12:00:00,0.6519444444444444,vallat65,PLINE300,1261,1.5,vallat65,LP3;PM6,TEL_TACTRAS2,,98601/31507
2022-11-08 10:30:00,,burn in new target,2022-11-08 18:00:00,,"",PLINE300,242,7.5,devul,LP2;CH2_MC,ENDURA_5,,38199/01593
2022-11-08 10:30:00,,Inspection,2022-11-08 11:00:00,,"",PLINE200,951,0.5,dusar,"",NOVA200,,98300/00854
2022-11-08 10:30:00,,spc check,2022-11-08 11:00:00,,"",PLINE300,316,0.5,jagalu79,"",F5_SCD,,30990/32063
2022-11-08 10:30:00,,spc test,2022-11-08 11:00:00,,"",PLINE300,808,0.5,pena,"",JVX7300M,,98600/01847
2022-11-08 10:30:00,,thick layer sin,2022-11-08 11:00:00,,"",PLINE300,1076,0.5,marian80,"",SCD100,,30990/32063
2022-11-08 11:00:00,,dev,2022-11-08 12:30:00,,"",PLINE300,1363,1.5,mingar54,"",TRPROAP,,32099/01821
2022-11-08 11:00:00,,Experiment with controlled delay,2022-11-08 18:00:00,,"",PLINE300,1280,7,dauend87,LP1;LP2;PM6,TEL_TACTRAS3,,98600/00962
2022-11-08 11:00:00,,Inpria,2022-11-08 12:00:00,,"",PLINE300,207,1,giorda12,PM,EDR7100,,31199/31247
2022-11-08 11:00:00,,measure wafers,2022-11-08 13:00:00,,"",PLINE300,578,2,guzman11,"",H6300_2,,31199/00849
2022-11-08 11:00:00,,recipe setup,2022-11-08 13:00:00,,"",PLINE300,58,2,baudem,"",ARCHER700,,31012/01506
2022-11-08 11:00:00,,sdbfsgfbffffffffffffffffffffffff,2022-11-08 11:30:00,,"",PLINE300,260,0.5,schoof76,PM,EP5,,31199/00653
2022-11-08 11:00:00,,Si,2022-11-08 12:30:00,,"",PLINE300,791,1.5,khazak83,"",JVX7300M,,30990/01658
2022-11-08 11:00:00,,TiN Deposition,2022-11-08 13:00:00,,"",PLINE300,1424,2,rastog28,LP2;LP3;PM2,XP4_2,,30990/32063
2022-11-08 11:00:00,0,GST composition,2022-11-08 13:00:00,0.5925,sinha70,PLINE300,16,2,sinha70,"",2830ZT,,31499/00379
2022-11-08 11:17:51,0,development,2022-11-08 12:30:00,1.0369444444444444,puliya38,PLINE300,1260,1,puliya38,LP2;PM1,TEL_TACTRAS2,,37093/02178
2022-11-08 11:49:18,,"",2022-11-08 16:30:37,4.688611111111111,rastog28,PLINE300,38,,"","",A412_3,,30990/32063
2022-11-08 12:00:00,,blanket thickness,2022-11-08 13:00:00,,"",PLINE300,1073,1,marian80,"",SCD100,,30990/32063
2022-11-08 12:00:00,,Devinps,2022-11-08 14:00:00,,"",PLINE300,114,2,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,,36003/36503
2022-11-08 12:00:00,,Inpria,2022-11-08 14:00:00,,"",PLINE300,423,2,doise23,"",H5000_2,,31199/31247
2022-11-08 12:00:00,,Training,2022-11-08 15:00:00,,"",PLINE300,261,3,schoof76,PM,EP5,,31199/01995
2022-11-08 12:30:00,,m,2022-11-08 14:00:00,,"",PLINE300,764,1.5,jehoulc,"",HITACHI5000,,31199/01245
2022-11-08 12:30:00,,pre measurements,2022-11-08 13:00:00,,"",PLINE200,1186,0.5,knaepen,"",SP1_DLS,,30990/32063
2022-11-08 12:42:52,0,LF process development,2022-11-08 16:00:00,3.1277777777777778,dith82,PLINE300,160,3,dith82,LP1;LP2;LP3;LP4;PM_R2,DVPRIME_1,,98600/31827
2022-11-08 13:00:00,,300mm TF,2022-11-08 14:00:00,,"",PLINE200,906,1,ghosh40,"",LASERDEBOND,,98500/01852
2022-11-08 13:00:00,,glass perminex glass bonding,2022-11-08 18:00:00,,"",PLINE200,90,5,arnett70,"",BONDER_200,,44999/01882
2022-11-08 13:00:00,,spc check;DOE,2022-11-09 00:00:00,,"",PLINE300,10,11,jagalu79;kramac15,"",2830ZT,,30990/32063
2022-11-08 13:00:00,,testing,2022-11-08 15:00:00,,"",PLINE300,577,2,logana15,"",H6300_2,,31199/01321
2022-11-08 13:00:00,0,TBM development,2022-11-08 16:24:22,2.0077777777777777,patil20,PLINE200,1314,3,patil20,"",TEMP_BONDER,,36671/01221
2022-11-08 13:30:00,,APC,2022-11-08 14:00:00,,"",PLINE300,1588,0.5,vlookl,"",LithoCluster_3400,,31199/01877
2022-11-08 13:30:00,,KrF,2022-11-08 14:00:00,,"",PLINE300,1337,0.5,kampit73,BOTL,TRDUOS,,31199/01680
2022-11-08 13:57:04,2,Insp,2022-11-08 15:00:00,0.24194444444444443,maes72,PLINE300,1120,1,maes72,"",SEMVISION,,37004/37141
