,FACILITY,Tool,WBS,Cluster,Description,Begin,End,IIO_User_id,Fab300_User_id,Modules,Fab300_Duration,IIO_Duration
422,PLINE300,DVPRIME_1,31199/01617,,Lam Process,2023-01-25 16:00:00,2023-01-25 19:30:00,huang72,,LP1;LP2;PM_L1;PM_L2,,3.5
423,PLINE300,DVPRIME_1,31199/01918,,Lam Process,2023-01-05 18:30:00,2023-01-05 19:00:00,huang72,,LP1;LP2;PM_L1;PM_L2,,0.5
427,PLINE300,DVPRIME_1,98601/01944,,VersaM SPC,2023-01-05 14:30:00,2023-01-05 15:00:00,goovae19,,LP1;LP2;PM_L1;PM_L2,,0.5
429,PLINE300,EBEAM300,31199/00653,,BID557,2023-01-05 22:00:00,2023-01-06 06:00:00,vandeney,,,,8.0
431,PLINE300,EBEAM300,31199/00653,,meting,2023-01-16 06:30:00,2023-01-16 19:00:00,debacker,,,,12.5
432,PLINE300,EBEAM300,31199/00653,,/,2023-01-26 06:00:00,2023-01-26 12:00:00,vandeney,,,,6.0
433,PLINE300,EDR7100,31007/30076,,sec,2023-01-14 09:00:00,2023-01-14 10:00:00,nonaka89,,PM,,1.0
434,PLINE300,EDR7100,31007/30076,,sec,2023-01-24 14:30:00,2023-01-24 15:30:00,nonaka89,,PM,,1.0
436,PLINE300,EDR7100,31199/00650,,DSA,2023-01-05 13:00:00,2023-01-05 15:00:00,vanbel53,,PM,,2.0
437,PLINE300,EDR7100,31199/00650,,DSA,2023-01-19 17:00:00,2023-01-19 19:00:00,vanbel53,,PM,,2.0
438,PLINE300,EDR7100,31199/00650,,DSA,2023-01-20 06:30:00,2023-01-20 09:00:00,vanbel53,,PM,,2.5
439,PLINE300,EDR7100,31199/00650,,DSA,2023-01-23 06:30:00,2023-01-23 08:00:00,vanbel53,,PM,,1.5
440,PLINE300,EDR7100,31199/00653,,training,2023-01-17 16:00:00,2023-01-17 17:00:00,tamadd54,,PM,,1.0
441,PLINE300,EDR7100,31199/01321,,D,2023-01-20 12:00:00,2023-01-20 13:00:00,gupta76,,PM,,1.0
442,PLINE300,EDR7100,31199/01514,,test,2023-01-03 13:00:00,2023-01-03 13:30:00,furuka28,,PM,,0.5
443,PLINE300,EDR7100,31199/01514,,test,2023-01-16 17:30:00,2023-01-16 19:00:00,furuka28,,PM,,1.5
444,PLINE300,EDR7100,31199/01514,,test,2023-01-20 13:00:00,2023-01-20 15:00:00,furuka28,,PM,,2.0
445,PLINE300,EDR7100,31199/01514,,test,2023-01-21 15:00:00,2023-01-21 18:00:00,furuka28,,PM,,3.0
446,PLINE300,EDR7100,31199/01680,,MHM,2023-01-16 17:00:00,2023-01-16 17:30:00,kampit73,,PM,,0.5
447,PLINE300,EDR7100,31199/01680,,MHM,2023-01-20 09:00:00,2023-01-20 10:00:00,kampit73,,PM,,1.0
448,PLINE300,EDR7100,31199/01880,,recipe,2023-01-12 10:00:00,2023-01-12 11:30:00,tamadd54,,PM,,1.5
449,PLINE300,EDR7100,31199/01880,,recipe,2023-01-13 14:00:00,2023-01-13 15:30:00,tamadd54,,PM,,1.5
450,PLINE300,EDR7100,31199/01886,,wp3,2023-01-10 10:00:00,2023-01-10 12:00:00,vdheuvel,,PM,,2.0
451,PLINE300,EDR7100,31199/01920,,measurement,2023-01-18 15:00:00,2023-01-18 19:00:00,loemba32,,PM,,4.0
452,PLINE300,EDR7100,31199/01920,,measurement,2023-01-19 08:00:00,2023-01-19 10:00:00,loemba32,,PM,,2.0
453,PLINE300,EDR7100,31199/01920,,measurement,2023-01-25 15:00:00,2023-01-25 19:00:00,loemba32,,PM,,4.0
454,PLINE300,EDR7100,31199/01920,,measurement,2023-01-26 08:00:00,2023-01-26 10:00:00,loemba32,,PM,,2.0
455,PLINE300,EDR7100,31199/01988,,review,2023-01-24 15:30:00,2023-01-24 17:00:00,drent34,,PM,,1.5
456,PLINE300,EDR7100,31199/01988,,meas,2023-01-25 06:00:00,2023-01-25 08:00:00,vdbroecn,,PM,,2.0
457,PLINE300,EDR7100,31199/01988,,meas,2023-01-26 06:00:00,2023-01-26 08:00:00,vdbroecn,,PM,,2.0
458,PLINE300,EDR7100,31199/02273,,Defect review;Inspection,2023-01-05 15:00:00,2023-01-05 19:00:00,johnsu91;peters25,,PM,,4.0
459,PLINE300,EDR7100,31199/02273,,review,2023-01-06 13:00:00,2023-01-06 15:00:00,peters25,,PM,,2.0
460,PLINE300,EDR7100,31199/02273,,Inspection;review,2023-01-12 13:00:00,2023-01-12 17:00:00,johnsu91;peters25,,PM,,4.0
461,PLINE300,EDR7100,31199/02273,,review,2023-01-18 10:00:00,2023-01-18 12:00:00,peters25,,PM,,2.0
463,PLINE300,EDR7100,31199/02273,,Inspection,2023-01-19 13:00:00,2023-01-19 17:00:00,johnsu91;peters25,,PM,,4.0
464,PLINE300,EDR7100,31199/02273,,Inspection,2023-01-20 17:00:00,2023-01-20 19:00:00,peters25,,PM,,2.0
465,PLINE300,EDR7100,31199/02273,,Inspection,2023-01-23 15:00:00,2023-01-23 17:00:00,johnsu91,,PM,,2.0
466,PLINE300,EDR7100,31199/02273,,review,2023-01-24 17:00:00,2023-01-24 19:00:00,peters25,,PM,,2.0
467,PLINE300,EDR7100,31199/02273,,Inspection,2023-01-25 10:00:00,2023-01-25 12:00:00,johnsu91,,PM,,2.0
468,PLINE300,EDR7100,31199/02273,,Inspection,2023-01-26 13:00:00,2023-01-26 15:00:00,peters25,,PM,,2.0
469,PLINE300,EDR7100,31199/30079,,test,2023-01-03 10:00:00,2023-01-03 12:00:00,dilien72,,PM,,2.0
470,PLINE300,EDR7100,31199/30079,,test,2023-01-04 13:00:00,2023-01-04 15:00:00,dilien72,,PM,,2.0
472,PLINE300,EDR7100,31199/30079,,test,2023-01-08 16:00:00,2023-01-08 17:00:00,le27,,PM,,1.0
473,PLINE300,EDR7100,31199/30079,,test,2023-01-12 06:00:00,2023-01-12 08:00:00,vleerb85,,PM,,2.0
474,PLINE300,EDR7100,31199/30079,,test,2023-01-19 06:00:00,2023-01-19 08:00:00,vleerb85,,PM,,2.0
475,PLINE300,EDR7100,31199/30079,,test,2023-01-20 10:00:00,2023-01-20 12:00:00,dekeys25,,PM,,2.0
476,PLINE300,EDR7100,31199/30079,,test,2023-01-24 00:00:00,2023-01-24 04:00:00,vleerb85,,PM,,4.0
477,PLINE300,EDR7100,31199/31021,,kamal,2023-01-25 08:00:00,2023-01-25 10:00:00,hareen73,,PM,,2.0
478,PLINE300,EDR7100,31199/31021,,ks,2023-01-25 13:00:00,2023-01-25 15:00:00,hareen73,,PM,,2.0
479,PLINE300,EDR7100,31199/31147,,rax,2023-01-14 10:00:00,2023-01-14 12:00:00,kim69,,PM,,2.0
480,PLINE300,EDR7100,31199/31147,,rax,2023-01-18 08:30:00,2023-01-18 10:00:00,kim69,,PM,,1.5
481,PLINE300,EDR7100,31199/31147,,rax,2023-01-21 09:00:00,2023-01-21 10:30:00,kim69,,PM,,1.5
482,PLINE300,EDR7100,31199/31191,,scrjdp,2023-01-06 15:30:00,2023-01-06 17:00:00,vanderey,,PM,,1.5
483,PLINE300,EDR7100,31199/31191,,ffem,2023-01-11 08:00:00,2023-01-11 09:00:00,vanderey,,PM,,1.0
484,PLINE300,EDR7100,31199/31811,,monitor wafer check,2023-01-05 10:30:00,2023-01-05 12:00:00,drent34,,PM,,1.5
485,PLINE300,EDR7100,32414/32513,,Manual inspection,2023-01-19 10:00:00,2023-01-19 12:00:00,davide98,,PM,,2.0
486,PLINE300,EDR7100,32414/32513,,Manual inspection,2023-01-20 15:00:00,2023-01-20 17:00:00,davide98,,PM,,2.0
487,PLINE300,EDR7100,32414/32513,,Manual inspection,2023-01-26 10:00:00,2023-01-26 12:00:00,davide98,,PM,,2.0
488,PLINE300,EDR7100,38199/01951,,check,2023-01-23 11:00:00,2023-01-23 12:00:00,stiersk,,PM,,1.0
489,PLINE300,ENDURA_3,31499/00696,,Carbon startup,2023-01-19 11:00:00,2023-01-19 17:00:00,witterst,,CH3;CHE;LP1;LP2,,6.0
490,PLINE300,ENDURA_3,31499/00696,,Carbon startup,2023-01-20 10:00:00,2023-01-20 14:00:00,witterst,,CH3;CHE;LP1;LP2,,4.0
491,PLINE300,ENDURA_3,38199/01284,,RT IGZO depositions,2023-01-05 13:30:00,2023-01-05 16:00:00,dekkers,,CH3;CHE;LP1,,2.5
492,PLINE300,ENDURA_5,31399/00640,,Development Ni at 420oC,2023-01-10 09:00:00,2023-01-10 11:00:00,soulie26,,CH1_MC;CHE;LP1,,2.0
493,PLINE300,ENDURA_5,31499/01284,,In2O3 dep,2023-01-05 10:00:00,2023-01-05 13:00:00,dekkers,,CH4_MC;CHE;LP1,,3.0
496,PLINE300,ENDURA_5,31499/01284,,Combinatorial IGZO,2023-01-12 17:30:00,2023-01-13 00:00:00,dekkers,,CH4_MC;CHE;LP1,,6.5
498,PLINE300,ENDURA_5,31499/01284,,IGZO development,2023-01-18 09:00:00,2023-01-18 15:00:00,dekkers,,CH2_MC;CH4_MC;CHE;LP1,,6.0
499,PLINE300,ENDURA_5,31499/01284,,IGZO development,2023-01-19 10:00:00,2023-01-19 23:00:00,dekkers,,CH4_MC;CHE;LP1,,13.0
504,PLINE300,ENDURA_5,31499/02251,,development,2023-01-17 14:00:00,2023-01-18 06:00:00,devul,,CH2_MC;CH3;CHE;CHF;LP1;LP2,,16.0
511,PLINE300,ENDURA_5,43900/02205,,Florida JJ;NbTiN/Si/NbTiN,2023-01-16 09:00:00,2023-01-16 18:00:00,piao23,,CH1_MC;CH2_MC;CHE;LP1,,9.0
512,PLINE300,ENDURA_5,43900/02205,,NbTiN trilayers,2023-01-25 10:00:00,2023-01-26 17:00:00,perezl56,,CH1_MC;CH2_MC;CHE;LP1,,31.0
513,PLINE300,EP5,31199/00653,,new Monitor run,2023-01-03 16:00:00,2023-01-03 16:30:00,schoof76,,PM,,0.5
514,PLINE300,EP5,31199/00653,,monitor,2023-01-04 12:30:00,2023-01-04 15:00:00,schoof76,,PM,,2.5
515,PLINE300,EP5,31199/00653,,Distortion,2023-01-06 12:00:00,2023-01-06 13:00:00,hasan30,,SN,,1.0
516,PLINE300,EP5,31199/00653,,update monitor recipe,2023-01-09 14:30:00,2023-01-09 15:00:00,schoof76,,PM,,0.5
517,PLINE300,EP5,31199/00653,,Recreating recorder crash,2023-01-10 12:00:00,2023-01-10 13:00:00,schoof76,,SN,,1.0
518,PLINE300,EP5,31199/00653,,monitor,2023-01-11 10:00:00,2023-01-11 10:30:00,schoof76,,PM,,0.5
519,PLINE300,EP5,31199/01057,,D,2023-01-03 14:30:00,2023-01-03 15:00:00,schoof76,,SN,,0.5
520,PLINE300,EP5,31199/01057,,APC;Queue Quality check;afd,2023-01-04 09:00:00,2023-01-04 17:00:00,hsia24;schelc12;schoof76,,SN,,8.0
521,PLINE300,EP5,31199/01057,,Check queue VC imaging;Via SOC contour recipe creation,2023-01-05 12:00:00,2023-01-05 17:00:00,schelc12;schoof76,,SN,,5.0
522,PLINE300,EP5,31199/01057,,eP5,2023-01-05 21:00:00,2023-01-06 09:00:00,delorm67,,PM,,12.0
523,PLINE300,EP5,31199/01057,,APC,2023-01-06 13:00:00,2023-01-06 15:00:00,hsia24,,SN,,2.0
524,PLINE300,EP5,31199/01057,,APC,2023-01-06 16:00:00,2023-01-06 17:30:00,schelc12,,SN,,1.5
525,PLINE300,EP5,31199/01057,,APC;queue check,2023-01-09 09:00:00,2023-01-09 18:00:00,schelc12;schoof76,,SN,,9.0
526,PLINE300,EP5,31199/01057,,SN session,2023-01-10 09:00:00,2023-01-10 12:00:00,hsia24,,SN,,3.0
527,PLINE300,EP5,31199/01057,,WP5,2023-01-10 11:00:00,2023-01-10 12:00:00,schoof76,,PM,,1.0
528,PLINE300,EP5,31199/01057,,SN - VC pixelcount,2023-01-10 13:00:00,2023-01-10 15:00:00,hsia24,,SN,,2.0
529,PLINE300,EP5,31199/01057,,madiran,2023-01-10 15:00:00,2023-01-10 16:00:00,schoof76,,PM,,1.0
530,PLINE300,EP5,31199/01057,,APC,2023-01-10 17:30:00,2023-01-10 21:00:00,schelc12,,SN,,3.5
531,PLINE300,EP5,31199/01057,,APC;Run Queeu Jeff recipe,2023-01-11 09:30:00,2023-01-11 15:30:00,schelc12;schoof76,,SN,,6.0
532,PLINE300,EP5,31199/01057,,Logic/SRAM WP5 APC,2023-01-11 12:30:00,2023-01-11 15:00:00,schoof76,,PM,,2.5
533,PLINE300,EP5,31199/01057,,fd,2023-01-11 18:00:00,2023-01-11 20:00:00,schoof76,,SN,,2.0
534,PLINE300,EP5,31199/01057,,Check queue images,2023-01-12 15:00:00,2023-01-12 16:30:00,schoof76,,SN,,1.5
535,PLINE300,EP5,31199/01057,,eP5,2023-01-23 21:00:00,2023-01-24 09:00:00,delorm67,,PM,,12.0
536,PLINE300,EP5,31199/01057,,ewfs,2023-01-24 13:00:00,2023-01-24 15:00:00,schoof76,,SN,,2.0
537,PLINE300,EP5,31199/01057,,GDSRSS,2023-01-24 15:00:00,2023-01-24 18:00:00,schoof76,,PM,,3.0
538,PLINE300,EP5,31199/01057,,APC,2023-01-24 17:00:00,2023-01-24 23:00:00,schelc12,,SN,,6.0
539,PLINE300,EP5,31199/01057,,eP5,2023-01-24 21:00:00,2023-01-25 09:00:00,delorm67,,PM,,12.0
540,PLINE300,EP5,31199/01057,,Queue SN,2023-01-25 15:00:00,2023-01-25 18:00:00,schoof76,,SN,,3.0
541,PLINE300,EP5,31199/01057,,APC,2023-01-25 20:00:00,2023-01-25 22:00:00,schelc12,,SN,,2.0
542,PLINE300,EP5,31199/01057,,eP5,2023-01-25 21:00:00,2023-01-26 00:00:00,delorm67,,PM,,3.0
543,PLINE300,EP5,31199/01391,,D12-nominal 2ppf,2023-01-06 10:00:00,2023-01-06 12:00:00,canga29,,PM,,2.0
544,PLINE300,EP5,31199/01391,,dummy SN recipe,2023-01-10 15:00:00,2023-01-10 17:00:00,canga29,,SN,,2.0
545,PLINE300,EP5,31199/01565,,measurement,2023-01-17 09:00:00,2023-01-17 12:00:00,baskar86,,PM,,3.0
546,PLINE300,EP5,31199/01565,,meas,2023-01-17 15:00:00,2023-01-17 18:00:00,baskar86,,PM,,3.0
547,PLINE300,EP5,31199/01565,,Data check,2023-01-25 09:00:00,2023-01-25 11:00:00,baskar86,,SN,,2.0
548,PLINE300,EP5,31199/01565,,Meas.,2023-01-25 13:00:00,2023-01-25 15:00:00,baskar86,,PM,,2.0
549,PLINE300,EP5,31199/01565,,EV statistics,2023-01-25 22:00:00,2023-01-25 23:30:00,frommh38,,SN,,1.5
550,PLINE300,EP5,31199/01754,,eP5,2023-01-11 21:00:00,2023-01-12 00:00:00,delorm67,,PM,,3.0
551,PLINE300,EP5,31199/01755,,tdc,2023-01-23 12:30:00,2023-01-23 14:00:00,kissoo12,,SN,,1.5
552,PLINE300,EP5,31199/01755,,tdc,2023-01-23 17:00:00,2023-01-23 18:30:00,kissoo12,,SN,,1.5
553,PLINE300,EP5,31199/01755,,tdc,2023-01-24 10:30:00,2023-01-24 12:00:00,kissoo12,,SN,,1.5
554,PLINE300,EP5,31199/01755,,tdc,2023-01-25 12:30:00,2023-01-25 15:00:00,kissoo12,,SN,,2.5
555,PLINE300,EP5,31199/01756,,s,2023-01-16 16:00:00,2023-01-16 17:00:00,gupta76,,SN,,1.0
556,PLINE300,EP5,31199/01876,,wp6,2023-01-03 15:00:00,2023-01-03 18:00:00,hasan30,,SN,,3.0
557,PLINE300,EP5,31199/01876,,Data copy,2023-01-04 15:00:00,2023-01-04 15:30:00,hasan30,,PM,,0.5
558,PLINE300,EP5,31199/01876,,APC,2023-01-10 16:00:00,2023-01-10 18:00:00,hasan30,,PM,,2.0
559,PLINE300,EP5,31199/01876,,APC,2023-01-11 15:30:00,2023-01-11 18:00:00,hasan30,,SN,,2.5
560,PLINE300,EP5,31199/01876,,APC-CH,2023-01-24 15:00:00,2023-01-24 17:00:00,hasan30,,SN,,2.0
561,PLINE300,EP5,31199/01880,,SN,2023-01-25 11:00:00,2023-01-25 12:00:00,blanco74,,SN,,1.0
562,PLINE300,EP5,31199/01890,,AE221891 34P analysis,2023-01-05 09:00:00,2023-01-05 10:00:00,pak43,,SN,,1.0
563,PLINE300,EP5,31199/01995,,training,2023-01-05 10:00:00,2023-01-05 12:00:00,logana15,,SN,,2.0
564,PLINE300,EP5,31199/01995,,training,2023-01-06 10:00:00,2023-01-06 12:00:00,logana15,,SN,,2.0
565,PLINE300,EP5,98601/31507,,Simon work,2023-01-25 15:00:00,2023-01-25 17:00:00,hsia24,,PM,,2.0
567,PLINE300,EPSILON3200,31499/00880,,E27B 10%H2S:He bottle swap,2023-01-20 09:00:00,2023-01-20 17:00:00,groven85,,,,8.0
568,PLINE300,EXCEL_1,37013/01883,,AG test,2023-01-10 09:30:00,2023-01-10 11:30:00,martel37,,LP1;PM3,,2.0
569,PLINE300,EXCEL_1,37013/01883,,SiO2 DEPOSTION,2023-01-13 11:00:00,2023-01-13 14:00:00,martel37,,LP1;PM3,,3.0
570,PLINE300,EXCEL_1,37013/01883,,SiO2 low temperature deposition,2023-01-18 10:00:00,2023-01-18 14:00:00,martel37,,LP1;PM3,,4.0
572,PLINE300,EXCEL_2,31199/01617,,Lam Process,2023-01-05 16:30:00,2023-01-05 18:30:00,huang72,,LP1;LP2;PM3,,2.0
573,PLINE300,EXCEL_2,31199/01617,,Lam Process;Versa M test,2023-01-16 15:00:00,2023-01-16 19:00:00,gullo50;huang72,,LP1;PM3,,4.0
574,PLINE300,EXCEL_2,31199/01617,,Lam Process,2023-01-17 15:30:00,2023-01-17 17:00:00,huang72,,LP1;LP2;PM3,,1.5
575,PLINE300,EXCEL_2,31199/01617,,AE301496,2023-01-18 13:00:00,2023-01-18 15:00:00,goovae19,,LP1;PM3,,2.0
576,PLINE300,EXCEL_2,31199/01617,,Lam Process,2023-01-19 15:30:00,2023-01-19 18:00:00,huang72,,LP1;LP2;PM3,,2.5
577,PLINE300,EXCEL_2,31199/01617,,Lam Process,2023-01-24 15:30:00,2023-01-24 17:00:00,huang72,,LP1;LP2;PM3,,1.5
578,PLINE300,EXCEL_2,31199/01617,,Lam Process,2023-01-25 14:30:00,2023-01-25 16:00:00,huang72,,LP1;LP2;PM3,,1.5
580,PLINE300,EXCEL_2,98601/01944,,SPC VersaM,2023-01-05 14:00:00,2023-01-05 14:30:00,goovae19,,LP1;PM3,,0.5
581,PLINE300,EXTREME_2,31199/01617,,process,2023-01-05 07:00:00,2023-01-05 11:00:00,goovae19,,LP1;PM1,,4.0
583,PLINE300,EXTREME_2,31199/01918,,p,2023-01-11 08:30:00,2023-01-11 12:30:00,goovae19,,LP1;LP2;LP3;PM1,,4.0
584,PLINE300,EXTREME_2,31199/01918,,film development,2023-01-12 09:30:00,2023-01-12 15:30:00,gullo50,,LP3;PM1,,6.0
586,PLINE300,EXTREME_2,31199/01918,,process Demo aether lot,2023-01-23 07:00:00,2023-01-23 16:00:00,gullo50,,LP1;LP2;PM1,,9.0
587,PLINE300,EXTREME_2,31199/01918,,Aether processing,2023-01-23 16:30:00,2023-01-23 19:00:00,gullo50,,LP1;PM1,,2.5
588,PLINE300,EXTREME_2,31199/01918,,process Aether lot,2023-01-24 12:00:00,2023-01-24 17:00:00,gullo50,,LP1;LP2;PM1,,5.0
591,PLINE300,EXTREME_2,31499/01951,,WDC 18nm,2023-01-20 09:00:00,2023-01-20 12:30:00,pasqua16,,LP1;PM2,,3.5
594,PLINE300,EXTREME_2,37013/01883,,AHM deposition,2023-01-17 10:00:00,2023-01-17 12:00:00,gullo50,,LP1;PM1,,2.0
595,PLINE300,EXTREME_2,37013/01883,,AHM deposition,2023-01-19 11:00:00,2023-01-19 15:00:00,gullo50,,LP1;PM1,,4.0
596,PLINE300,EXTREME_2,37013/01883,,AHM deposition,2023-01-25 09:30:00,2023-01-25 11:00:00,gullo50,,LP1;PM1,,1.5
602,PLINE300,EXTREME_2,98601/01062,,p,2023-01-04 08:30:00,2023-01-04 12:30:00,goovae19,,LP1;LP2;LP3;PM1,,4.0
603,PLINE300,F5_SCD,30990/02250,,spc check,2023-01-12 08:00:00,2023-01-12 09:00:00,jagalu79,,,,1.0
604,PLINE300,F5_SCD,30990/02250,,spc check,2023-01-12 10:00:00,2023-01-12 11:00:00,jagalu79,,,,1.0
606,PLINE300,F5_SCD,30990/32063,,spc,2023-01-17 18:00:00,2023-01-17 18:30:00,yin84,,,,0.5
608,PLINE300,F5_SCD,31199/01570,,test,2023-01-10 12:00:00,2023-01-10 13:00:00,truffert,,,,1.0
609,PLINE300,F5_SCD,31499/01284,,MAZO and binaries w/ O3,2023-01-05 14:00:00,2023-01-05 15:00:00,pavel13,,,,1.0
610,PLINE300,F5_SCD,31499/01284,,Binaries w/ O3,2023-01-09 10:00:00,2023-01-09 11:00:00,pavel13,,,,1.0
611,PLINE300,F5_SCD,31499/01284,,Mazo Binaries w/ O3,2023-01-10 10:00:00,2023-01-10 11:00:00,pavel13,,,,1.0
612,PLINE300,F5_SCD,31499/01284,,Mazo Binaries w/ O3,2023-01-11 12:00:00,2023-01-11 13:00:00,pavel13,,,,1.0
613,PLINE300,FTIR_2,31199/01988,,GATR FTIR,2023-01-03 16:00:00,2023-01-03 17:30:00,naqvi66,,,,1.5
614,PLINE300,FTIR_2,31199/02271,,Coupon,2023-01-11 11:00:00,2023-01-11 13:00:00,arvind29,,,,2.0
616,PLINE300,FTIR_2,31199/31247,,Inpria,2023-01-18 10:00:00,2023-01-18 17:00:00,castel93,,,,7.0
617,PLINE300,FTIR_2,31199/31247,,meting,2023-01-19 10:30:00,2023-01-19 12:00:00,haq59,,,,1.5
618,PLINE300,FTIR_2,31199/31247,,Inpria,2023-01-24 10:00:00,2023-01-24 13:00:00,castel93,,,,3.0
619,PLINE300,FTIR_2,31199/31247,,Inpria;meting,2023-01-25 08:00:00,2023-01-25 15:00:00,castel93;haq59,,,,7.0
620,PLINE300,FTIR_2,31499/01907,,Surface investigation,2023-01-23 09:00:00,2023-01-23 12:00:00,yamaha91,,,,3.0
621,PLINE300,FTIR_2,32005/00330,,ATR-FTIR with liquid cell,2023-01-02 15:00:00,2023-01-02 19:00:00,wu78,,,,4.0
622,PLINE300,FTIR_2,32005/00330,,ATR-FTIR with liquid cell,2023-01-03 09:30:00,2023-01-03 11:30:00,wu78,,,,2.0
623,PLINE300,FTIR_2,32005/00330,,ATR-FTIR with liquid cell,2023-01-03 17:30:00,2023-01-03 18:00:00,wu78,,,,0.5
624,PLINE300,FTIR_2,32005/00330,,ATR-FTIR with liquid cell,2023-01-04 09:30:00,2023-01-04 10:30:00,wu78,,,,1.0
625,PLINE300,FTIR_2,32005/00330,,ATR-FTIR with liquid cell,2023-01-10 13:30:00,2023-01-10 15:00:00,wu78,,,,1.5
626,PLINE300,FTIR_2,32005/00330,,ATR-FTIR with liquid cell,2023-01-11 09:30:00,2023-01-11 10:00:00,wu78,,,,0.5
627,PLINE300,FTIR_2,32005/01084,,AE216026,2023-01-26 09:00:00,2023-01-26 14:00:00,annama94,,,,5.0
628,PLINE300,FTIR_2,32005/01712,,GATR,2023-01-24 13:00:00,2023-01-24 16:00:00,kenis,,,,3.0
630,PLINE300,FTIR_2,32005/01717,,test FTIR,2023-01-23 14:00:00,2023-01-23 15:00:00,annama94,,,,1.0
631,PLINE300,FTIR_2,39424/01221,,training,2023-01-16 15:00:00,2023-01-16 17:00:00,vdveld25,,,,2.0
632,PLINE300,FTIR_2,39424/01224,,troubleshooting login accounts,2023-01-23 15:30:00,2023-01-23 16:30:00,vdveld25,,,,1.0
633,PLINE300,FTIR_2,41604/01961,,ATR,2023-01-11 14:00:00,2023-01-11 16:00:00,altins93,,,,2.0
634,PLINE300,FTIR_2,44042/49500,,Transmission measurement on coup,2023-01-16 17:30:00,2023-01-16 19:00:00,dekost70,,,,1.5
635,PLINE300,FTIR_2,44042/49500,,measurement,2023-01-19 08:30:00,2023-01-19 10:30:00,dekost70,,,,2.0
636,PLINE300,FTIR_2,44042/49500,,measurement,2023-01-23 08:00:00,2023-01-23 09:00:00,dekost70,,,,1.0
637,PLINE300,FTIR_2,44042/49500,,measurement,2023-01-24 08:30:00,2023-01-24 10:00:00,dekost70,,,,1.5
638,PLINE300,FTIR_2,44999/01882,,atr-ftir,2023-01-13 12:00:00,2023-01-13 14:00:00,hanifa45,,,,2.0
639,PLINE300,FTIR_2,44999/01882,,atr-ftir,2023-01-18 17:00:00,2023-01-18 18:00:00,hanifa45,,,,1.0
640,PLINE300,FTIR_2,44999/01997,,Acetate films,2023-01-11 16:30:00,2023-01-11 19:00:00,zapiai81,,,,2.5
641,PLINE300,FTIR_2,44999/01997,,Acrylate film measurements,2023-01-12 10:00:00,2023-01-12 12:00:00,zapiai81,,,,2.0
642,PLINE300,FTIR_2,44999/49500,,atr-ftir,2023-01-24 16:00:00,2023-01-24 17:30:00,ha93,,,,1.5
643,PLINE300,FTIR_2,98300/02072,,STO,2023-01-10 10:00:00,2023-01-10 11:00:00,barysh74,,,,1.0
644,PLINE300,F_REX300X_1,31399/01183,,RECM signal check,2023-01-05 18:00:00,2023-01-05 19:00:00,nomura57,,CL1A;CL2A;CL3A;DR_A;LP1;PM_A;PM_B,,1.0
645,PLINE300,F_REX300X_1,31399/01183,,Cu process set-up,2023-01-17 13:00:00,2023-01-17 19:00:00,nomura57,,LP3;PM_C;PM_D,,6.0
646,PLINE300,F_REX300X_1,31399/01183,,Premeasurements,2023-01-17 14:00:00,2023-01-17 20:30:00,pittev,,LP1;LP2;NOVA,,6.5
647,PLINE300,F_REX300X_1,31399/01183,,Cu process set-up,2023-01-18 15:00:00,2023-01-18 16:00:00,nomura57,,LP4;PM_C;PM_D,,1.0
648,PLINE300,F_REX300X_1,31399/01183,,Cu process test,2023-01-20 09:30:00,2023-01-20 17:00:00,nomura57,,CL1A;CL1B;CL2A;CL2B;CL3A;CL3B;DR_A;DR_B;LP1;LP2;LP4;PM_A;PM_B;PM_C;PM_D,,7.5
650,PLINE300,F_REX300X_1,36026/01221,,Table B RR tests,2023-01-25 10:30:00,2023-01-25 12:30:00,kvdsmis,,LP1;LP2;NOVA;PM_B,,2.0
651,PLINE300,F_REX300X_1,38199/01284,,AL217248,2023-01-22 06:30:00,2023-01-22 18:00:00,pittev,,LP1;LP2;PM_A;PM_B,,11.5
652,PLINE300,F_REX300X_1,38199/37862,,processing lot on hold,2023-01-06 06:30:00,2023-01-06 10:00:00,pittev,,LP1;LP2;PM_A;PM_B,,3.5
653,PLINE300,F_REX300X_2,31399/01183,,processing lots on hold,2023-01-05 06:30:00,2023-01-05 13:30:00,pittev,,LP1;LP2;PM_C;PM_D,,7.0
655,PLINE300,F_REX300X_2,31399/01183,,Sigma2 STI CLC recipe creation,2023-01-09 09:30:00,2023-01-09 17:30:00,sugawa19,,CL1B;CL2B;CL3B;CL4B;LP1;LP2;NOVA;PM_C;PM_D,,8.0
656,PLINE300,F_REX300X_2,31399/01183,,Sigma2 STI CLC recipe creation,2023-01-10 09:30:00,2023-01-10 17:30:00,sugawa19,,CL1B;CL2B;CL3B;CL4B;LP1;LP2;NOVA;PM_C;PM_D,,8.0
661,PLINE300,F_REX300X_2,32102/01053,,AL229972,2023-01-06 06:30:00,2023-01-06 09:30:00,pittev,,LP1;LP2;PM_C;PM_D,,3.0
664,PLINE300,GEMINI,36671/01223,,remote access EVG call particles,2023-01-24 14:00:00,2023-01-24 15:00:00,grosem77,,,,1.0
665,PLINE300,GENI,30990/32063,,H2 HPA 450C 30 min.,2023-01-18 12:00:00,2023-01-18 17:00:00,rastog28,,LP1;LP2;PM1,,5.0
