,FACILITY,Tool,WBS,Cluster,Description,Begin,End,IIO_User_id,Fab300_User_id,Modules,Fab300_Duration,IIO_Duration,TR_Cluster,id
883,PLINE300,ENDURA_3,38199/01284,,RT IGZO depositions,2023-01-05 13:30:00,2023-01-05 16:00:00,dekkers,,CH3;CHE;LP1,,2.5,,806
884,PLINE300,ENDURA_5,31399/00640,,Development Ni at 420oC,2023-01-10 09:00:00,2023-01-10 11:00:00,soulie26,,CH1_MC;CHE;LP1,,2.0,,807
885,PLINE300,ENDURA_5,31499/01284,,In2O3 dep,2023-01-05 10:00:00,2023-01-05 13:00:00,dekkers,,CH4_MC;CHE;LP1,,3.0,,808
886,PLINE300,ENDURA_5,31499/01284,,Combinatorial IGZO,2023-01-12 17:30:00,2023-01-13 00:00:00,dekkers,,CH4_MC;CHE;LP1,,6.5,,809
887,PLINE300,ENDURA_5,31499/01284,,IGZO development,2023-01-18 09:00:00,2023-01-18 15:00:00,dekkers,,CH2_MC;CH4_MC;CHE;LP1,,6.0,,810
888,PLINE300,ENDURA_5,31499/01284,,IGZO development,2023-01-19 10:00:00,2023-01-19 23:00:00,dekkers,,CH4_MC;CHE;LP1,,13.0,,811
889,PLINE300,ENDURA_5,31499/02251,,development,2023-01-17 14:00:00,2023-01-18 06:00:00,devul,,CH2_MC;CH3;CHE;CHF;LP1;LP2,,16.0,,812
890,PLINE300,ENDURA_5,43900/02205,,Florida JJ;NbTiN/Si/NbTiN,2023-01-16 09:00:00,2023-01-16 18:00:00,piao23,,CH1_MC;CH2_MC;CHE;LP1,,9.0,,813
891,PLINE300,ENDURA_5,43900/02205,,NbTiN trilayers,2023-01-25 10:00:00,2023-01-26 17:00:00,perezl56,,CH1_MC;CH2_MC;CHE;LP1,,31.0,,814
892,PLINE300,EP5,31199/00653,,new Monitor run,2023-01-03 16:00:00,2023-01-03 16:30:00,schoof76,,PM,,0.5,,815
893,PLINE300,EP5,31199/00653,,monitor,2023-01-04 12:30:00,2023-01-04 15:00:00,schoof76,,PM,,2.5,,816
894,PLINE300,EP5,31199/00653,,Distortion,2023-01-06 12:00:00,2023-01-06 13:00:00,hasan30,,SN,,1.0,,817
895,PLINE300,EP5,31199/00653,,update monitor recipe,2023-01-09 14:30:00,2023-01-09 15:00:00,schoof76,,PM,,0.5,,818
896,PLINE300,EP5,31199/00653,,Recreating recorder crash,2023-01-10 12:00:00,2023-01-10 13:00:00,schoof76,,SN,,1.0,,819
897,PLINE300,EP5,31199/00653,,monitor,2023-01-11 10:00:00,2023-01-11 10:30:00,schoof76,,PM,,0.5,,820
898,PLINE300,EP5,31199/01057,,D,2023-01-03 14:30:00,2023-01-03 15:00:00,schoof76,,SN,,0.5,,821
899,PLINE300,EP5,31199/01057,,APC;Queue Quality check;afd,2023-01-04 09:00:00,2023-01-04 17:00:00,hsia24;schelc12;schoof76,,SN,,8.0,,822
900,PLINE300,EP5,31199/01057,,Check queue VC imaging;Via SOC contour recipe creation,2023-01-05 12:00:00,2023-01-05 17:00:00,schelc12;schoof76,,SN,,5.0,,823
901,PLINE300,EP5,31199/01057,,eP5,2023-01-05 21:00:00,2023-01-06 09:00:00,delorm67,,PM,,12.0,,824
902,PLINE300,EP5,31199/01057,,APC,2023-01-06 13:00:00,2023-01-06 15:00:00,hsia24,,SN,,2.0,,825
903,PLINE300,EP5,31199/01057,,APC,2023-01-06 16:00:00,2023-01-06 17:30:00,schelc12,,SN,,1.5,,826
904,PLINE300,EP5,31199/01057,,APC;queue check,2023-01-09 09:00:00,2023-01-09 18:00:00,schelc12;schoof76,,SN,,9.0,,827
905,PLINE300,EP5,31199/01057,,SN session,2023-01-10 09:00:00,2023-01-10 12:00:00,hsia24,,SN,,3.0,,828
906,PLINE300,EP5,31199/01057,,WP5,2023-01-10 11:00:00,2023-01-10 12:00:00,schoof76,,PM,,1.0,,829
907,PLINE300,EP5,31199/01057,,SN - VC pixelcount,2023-01-10 13:00:00,2023-01-10 15:00:00,hsia24,,SN,,2.0,,830
908,PLINE300,EP5,31199/01057,,madiran,2023-01-10 15:00:00,2023-01-10 16:00:00,schoof76,,PM,,1.0,,831
909,PLINE300,EP5,31199/01057,,APC,2023-01-10 17:30:00,2023-01-10 21:00:00,schelc12,,SN,,3.5,,832
910,PLINE300,EP5,31199/01057,,APC;Run Queeu Jeff recipe,2023-01-11 09:30:00,2023-01-11 15:30:00,schelc12;schoof76,,SN,,6.0,,833
911,PLINE300,EP5,31199/01057,,Logic/SRAM WP5 APC,2023-01-11 12:30:00,2023-01-11 15:00:00,schoof76,,PM,,2.5,,834
912,PLINE300,EP5,31199/01057,,fd,2023-01-11 18:00:00,2023-01-11 20:00:00,schoof76,,SN,,2.0,,835
913,PLINE300,EP5,31199/01057,,Check queue images,2023-01-12 15:00:00,2023-01-12 16:30:00,schoof76,,SN,,1.5,,836
914,PLINE300,EP5,31199/01057,,eP5,2023-01-23 21:00:00,2023-01-24 09:00:00,delorm67,,PM,,12.0,,837
915,PLINE300,EP5,31199/01057,,ewfs,2023-01-24 13:00:00,2023-01-24 15:00:00,schoof76,,SN,,2.0,,838
916,PLINE300,EP5,31199/01057,,GDSRSS,2023-01-24 15:00:00,2023-01-24 18:00:00,schoof76,,PM,,3.0,,839
917,PLINE300,EP5,31199/01057,,APC,2023-01-24 17:00:00,2023-01-24 23:00:00,schelc12,,SN,,6.0,,840
918,PLINE300,EP5,31199/01057,,eP5,2023-01-24 21:00:00,2023-01-25 09:00:00,delorm67,,PM,,12.0,,841
919,PLINE300,EP5,31199/01057,,Queue SN,2023-01-25 15:00:00,2023-01-25 18:00:00,schoof76,,SN,,3.0,,842
920,PLINE300,EP5,31199/01057,,APC,2023-01-25 20:00:00,2023-01-25 22:00:00,schelc12,,SN,,2.0,,843
921,PLINE300,EP5,31199/01057,,eP5,2023-01-25 21:00:00,2023-01-26 00:00:00,delorm67,,PM,,3.0,,844
922,PLINE300,EP5,31199/01391,,D12-nominal 2ppf,2023-01-06 10:00:00,2023-01-06 12:00:00,canga29,,PM,,2.0,,845
923,PLINE300,EP5,31199/01391,,dummy SN recipe,2023-01-10 15:00:00,2023-01-10 17:00:00,canga29,,SN,,2.0,,846
924,PLINE300,EP5,31199/01565,,measurement,2023-01-17 09:00:00,2023-01-17 12:00:00,baskar86,,PM,,3.0,,847
925,PLINE300,EP5,31199/01565,,meas,2023-01-17 15:00:00,2023-01-17 18:00:00,baskar86,,PM,,3.0,,848
926,PLINE300,EP5,31199/01565,,Data check,2023-01-25 09:00:00,2023-01-25 11:00:00,baskar86,,SN,,2.0,,849
927,PLINE300,EP5,31199/01565,,Meas.,2023-01-25 13:00:00,2023-01-25 15:00:00,baskar86,,PM,,2.0,,850
928,PLINE300,EP5,31199/01565,,EV statistics,2023-01-25 22:00:00,2023-01-25 23:30:00,frommh38,,SN,,1.5,,851
929,PLINE300,EP5,31199/01754,,eP5,2023-01-11 21:00:00,2023-01-12 00:00:00,delorm67,,PM,,3.0,,852
930,PLINE300,EP5,31199/01755,,tdc,2023-01-23 12:30:00,2023-01-23 14:00:00,kissoo12,,SN,,1.5,,853
931,PLINE300,EP5,31199/01755,,tdc,2023-01-23 17:00:00,2023-01-23 18:30:00,kissoo12,,SN,,1.5,,854
932,PLINE300,EP5,31199/01755,,tdc,2023-01-24 10:30:00,2023-01-24 12:00:00,kissoo12,,SN,,1.5,,855
933,PLINE300,EP5,31199/01755,,tdc,2023-01-25 12:30:00,2023-01-25 15:00:00,kissoo12,,SN,,2.5,,856
934,PLINE300,EP5,31199/01756,,s,2023-01-16 16:00:00,2023-01-16 17:00:00,gupta76,,SN,,1.0,,857
935,PLINE300,EP5,31199/01876,,wp6,2023-01-03 15:00:00,2023-01-03 18:00:00,hasan30,,SN,,3.0,,858
936,PLINE300,EP5,31199/01876,,Data copy,2023-01-04 15:00:00,2023-01-04 15:30:00,hasan30,,PM,,0.5,,859
937,PLINE300,EP5,31199/01876,,APC,2023-01-10 16:00:00,2023-01-10 18:00:00,hasan30,,PM,,2.0,,860
938,PLINE300,EP5,31199/01876,,APC,2023-01-11 15:30:00,2023-01-11 18:00:00,hasan30,,SN,,2.5,,861
939,PLINE300,EP5,31199/01876,,APC-CH,2023-01-24 15:00:00,2023-01-24 17:00:00,hasan30,,SN,,2.0,,862
940,PLINE300,EP5,31199/01880,,SN,2023-01-25 11:00:00,2023-01-25 12:00:00,blanco74,,SN,,1.0,,863
941,PLINE300,EP5,31199/01890,,AE221891 34P analysis,2023-01-05 09:00:00,2023-01-05 10:00:00,pak43,,SN,,1.0,,864
942,PLINE300,EP5,31199/01995,,training,2023-01-05 10:00:00,2023-01-05 12:00:00,logana15,,SN,,2.0,,865
943,PLINE300,EP5,31199/01995,,training,2023-01-06 10:00:00,2023-01-06 12:00:00,logana15,,SN,,2.0,,866
944,PLINE300,EP5,98601/31507,,Simon work,2023-01-25 15:00:00,2023-01-25 17:00:00,hsia24,,PM,,2.0,,867
945,PLINE300,EPSILON3200,31499/00880,,E27B 10%H2S:He bottle swap,2023-01-20 09:00:00,2023-01-20 17:00:00,groven85,,,,8.0,,868
946,PLINE300,EXCEL_1,37013/01883,,AG test,2023-01-10 09:30:00,2023-01-10 11:30:00,martel37,,LP1;PM3,,2.0,,869
947,PLINE300,EXCEL_1,37013/01883,,SiO2 DEPOSTION,2023-01-13 11:00:00,2023-01-13 14:00:00,martel37,,LP1;PM3,,3.0,,870
948,PLINE300,EXCEL_1,37013/01883,,SiO2 low temperature deposition,2023-01-18 10:00:00,2023-01-18 14:00:00,martel37,,LP1;PM3,,4.0,,871
949,PLINE300,EXCEL_2,31199/01617,,Lam Process,2023-01-05 16:30:00,2023-01-05 18:30:00,huang72,,LP1;LP2;PM3,,2.0,,872
950,PLINE300,EXCEL_2,31199/01617,,Lam Process;Versa M test,2023-01-16 15:00:00,2023-01-16 19:00:00,gullo50;huang72,,LP1;PM3,,4.0,,873
951,PLINE300,EXCEL_2,31199/01617,,Lam Process,2023-01-17 15:30:00,2023-01-17 17:00:00,huang72,,LP1;LP2;PM3,,1.5,,874
952,PLINE300,EXCEL_2,31199/01617,,AE301496,2023-01-18 13:00:00,2023-01-18 15:00:00,goovae19,,LP1;PM3,,2.0,,875
953,PLINE300,EXCEL_2,31199/01617,,Lam Process,2023-01-19 15:30:00,2023-01-19 18:00:00,huang72,,LP1;LP2;PM3,,2.5,,876
954,PLINE300,EXCEL_2,31199/01617,,Lam Process,2023-01-24 15:30:00,2023-01-24 17:00:00,huang72,,LP1;LP2;PM3,,1.5,,877
955,PLINE300,EXCEL_2,31199/01617,,Lam Process,2023-01-25 14:30:00,2023-01-25 16:00:00,huang72,,LP1;LP2;PM3,,1.5,,878
956,PLINE300,EXCEL_2,98601/01944,,SPC VersaM,2023-01-05 14:00:00,2023-01-05 14:30:00,goovae19,,LP1;PM3,,0.5,,879
957,PLINE300,EXTREME_2,31199/01617,,process,2023-01-05 07:00:00,2023-01-05 11:00:00,goovae19,,LP1;PM1,,4.0,,880
958,PLINE300,EXTREME_2,31199/01918,,p,2023-01-11 08:30:00,2023-01-11 12:30:00,goovae19,,LP1;LP2;LP3;PM1,,4.0,,881
959,PLINE300,EXTREME_2,31199/01918,,film development,2023-01-12 09:30:00,2023-01-12 15:30:00,gullo50,,LP3;PM1,,6.0,,882
960,PLINE300,EXTREME_2,31199/01918,,process Demo aether lot,2023-01-23 07:00:00,2023-01-23 16:00:00,gullo50,,LP1;LP2;PM1,,9.0,,883
961,PLINE300,EXTREME_2,31199/01918,,Aether processing,2023-01-23 16:30:00,2023-01-23 19:00:00,gullo50,,LP1;PM1,,2.5,,884
962,PLINE300,EXTREME_2,31199/01918,,process Aether lot,2023-01-24 12:00:00,2023-01-24 17:00:00,gullo50,,LP1;LP2;PM1,,5.0,,885
963,PLINE300,EXTREME_2,31499/01951,,WDC 18nm,2023-01-20 09:00:00,2023-01-20 12:30:00,pasqua16,,LP1;PM2,,3.5,,886
964,PLINE300,EXTREME_2,37013/01883,,AHM deposition,2023-01-17 10:00:00,2023-01-17 12:00:00,gullo50,,LP1;PM1,,2.0,,887
965,PLINE300,EXTREME_2,37013/01883,,AHM deposition,2023-01-19 11:00:00,2023-01-19 15:00:00,gullo50,,LP1;PM1,,4.0,,888
966,PLINE300,EXTREME_2,37013/01883,,AHM deposition,2023-01-25 09:30:00,2023-01-25 11:00:00,gullo50,,LP1;PM1,,1.5,,889
967,PLINE300,EXTREME_2,98601/01062,,p,2023-01-04 08:30:00,2023-01-04 12:30:00,goovae19,,LP1;LP2;LP3;PM1,,4.0,,890
968,PLINE300,F5_SCD,30990/02250,,spc check,2023-01-12 08:00:00,2023-01-12 09:00:00,jagalu79,,,,1.0,,891
969,PLINE300,F5_SCD,30990/02250,,spc check,2023-01-12 10:00:00,2023-01-12 11:00:00,jagalu79,,,,1.0,,892
970,PLINE300,F5_SCD,30990/32063,,spc,2023-01-17 18:00:00,2023-01-17 18:30:00,yin84,,,,0.5,,893
971,PLINE300,F5_SCD,31199/01570,,test,2023-01-10 12:00:00,2023-01-10 13:00:00,truffert,,,,1.0,,894
972,PLINE300,F5_SCD,31499/01284,,MAZO and binaries w/ O3,2023-01-05 14:00:00,2023-01-05 15:00:00,pavel13,,,,1.0,,895
973,PLINE300,F5_SCD,31499/01284,,Binaries w/ O3,2023-01-09 10:00:00,2023-01-09 11:00:00,pavel13,,,,1.0,,896
974,PLINE300,F5_SCD,31499/01284,,Mazo Binaries w/ O3,2023-01-10 10:00:00,2023-01-10 11:00:00,pavel13,,,,1.0,,897
975,PLINE300,F5_SCD,31499/01284,,Mazo Binaries w/ O3,2023-01-11 12:00:00,2023-01-11 13:00:00,pavel13,,,,1.0,,898
976,PLINE300,FTIR_2,31199/01988,,GATR FTIR,2023-01-03 16:00:00,2023-01-03 17:30:00,naqvi66,,,,1.5,,899
977,PLINE300,FTIR_2,31199/02271,,Coupon,2023-01-11 11:00:00,2023-01-11 13:00:00,arvind29,,,,2.0,,900
978,PLINE300,FTIR_2,31199/31247,,Inpria,2023-01-18 10:00:00,2023-01-18 17:00:00,castel93,,,,7.0,,901
979,PLINE300,FTIR_2,31199/31247,,meting,2023-01-19 10:30:00,2023-01-19 12:00:00,haq59,,,,1.5,,902
980,PLINE300,FTIR_2,31199/31247,,Inpria,2023-01-24 10:00:00,2023-01-24 13:00:00,castel93,,,,3.0,,903
981,PLINE300,FTIR_2,31199/31247,,Inpria;meting,2023-01-25 08:00:00,2023-01-25 15:00:00,castel93;haq59,,,,7.0,,904
982,PLINE300,FTIR_2,31499/01907,,Surface investigation,2023-01-23 09:00:00,2023-01-23 12:00:00,yamaha91,,,,3.0,,905
983,PLINE300,FTIR_2,32005/00330,,ATR-FTIR with liquid cell,2023-01-02 15:00:00,2023-01-02 19:00:00,wu78,,,,4.0,,906
984,PLINE300,FTIR_2,32005/00330,,ATR-FTIR with liquid cell,2023-01-03 09:30:00,2023-01-03 11:30:00,wu78,,,,2.0,,907
985,PLINE300,FTIR_2,32005/00330,,ATR-FTIR with liquid cell,2023-01-03 17:30:00,2023-01-03 18:00:00,wu78,,,,0.5,,908
986,PLINE300,FTIR_2,32005/00330,,ATR-FTIR with liquid cell,2023-01-04 09:30:00,2023-01-04 10:30:00,wu78,,,,1.0,,909
987,PLINE300,FTIR_2,32005/00330,,ATR-FTIR with liquid cell,2023-01-10 13:30:00,2023-01-10 15:00:00,wu78,,,,1.5,,910
988,PLINE300,FTIR_2,32005/00330,,ATR-FTIR with liquid cell,2023-01-11 09:30:00,2023-01-11 10:00:00,wu78,,,,0.5,,911
989,PLINE300,FTIR_2,32005/01084,,AE216026,2023-01-26 09:00:00,2023-01-26 14:00:00,annama94,,,,5.0,,912
990,PLINE300,FTIR_2,32005/01712,,GATR,2023-01-24 13:00:00,2023-01-24 16:00:00,kenis,,,,3.0,,913
991,PLINE300,FTIR_2,32005/01717,,test FTIR,2023-01-23 14:00:00,2023-01-23 15:00:00,annama94,,,,1.0,,914
992,PLINE300,FTIR_2,39424/01221,,training,2023-01-16 15:00:00,2023-01-16 17:00:00,vdveld25,,,,2.0,,915
993,PLINE300,FTIR_2,39424/01224,,troubleshooting login accounts,2023-01-23 15:30:00,2023-01-23 16:30:00,vdveld25,,,,1.0,,916
994,PLINE300,FTIR_2,41604/01961,,ATR,2023-01-11 14:00:00,2023-01-11 16:00:00,altins93,,,,2.0,,917
995,PLINE300,FTIR_2,44042/49500,,Transmission measurement on coup,2023-01-16 17:30:00,2023-01-16 19:00:00,dekost70,,,,1.5,,918
996,PLINE300,FTIR_2,44042/49500,,measurement,2023-01-19 08:30:00,2023-01-19 10:30:00,dekost70,,,,2.0,,919
997,PLINE300,FTIR_2,44042/49500,,measurement,2023-01-23 08:00:00,2023-01-23 09:00:00,dekost70,,,,1.0,,920
998,PLINE300,FTIR_2,44042/49500,,measurement,2023-01-24 08:30:00,2023-01-24 10:00:00,dekost70,,,,1.5,,921
999,PLINE300,FTIR_2,44999/01882,,atr-ftir,2023-01-13 12:00:00,2023-01-13 14:00:00,hanifa45,,,,2.0,,922
1000,PLINE300,FTIR_2,44999/01882,,atr-ftir,2023-01-18 17:00:00,2023-01-18 18:00:00,hanifa45,,,,1.0,,923
1001,PLINE300,FTIR_2,44999/01997,,Acetate films,2023-01-11 16:30:00,2023-01-11 19:00:00,zapiai81,,,,2.5,,924
1002,PLINE300,FTIR_2,44999/01997,,Acrylate film measurements,2023-01-12 10:00:00,2023-01-12 12:00:00,zapiai81,,,,2.0,,925
1003,PLINE300,FTIR_2,44999/49500,,atr-ftir,2023-01-24 16:00:00,2023-01-24 17:30:00,ha93,,,,1.5,,926
1004,PLINE300,FTIR_2,98300/02072,,STO,2023-01-10 10:00:00,2023-01-10 11:00:00,barysh74,,,,1.0,,927
1005,PLINE300,F_REX300X_1,31399/01183,,RECM signal check,2023-01-05 18:00:00,2023-01-05 19:00:00,nomura57,,CL1A;CL2A;CL3A;DR_A;LP1;PM_A;PM_B,,1.0,,928
1006,PLINE300,F_REX300X_1,31399/01183,,Cu process set-up,2023-01-17 13:00:00,2023-01-17 19:00:00,nomura57,,LP3;PM_C;PM_D,,6.0,,929
1007,PLINE300,F_REX300X_1,31399/01183,,Premeasurements,2023-01-17 14:00:00,2023-01-17 20:30:00,pittev,,LP1;LP2;NOVA,,6.5,,930
1008,PLINE300,F_REX300X_1,31399/01183,,Cu process set-up,2023-01-18 15:00:00,2023-01-18 16:00:00,nomura57,,LP4;PM_C;PM_D,,1.0,,931
1009,PLINE300,F_REX300X_1,31399/01183,,Cu process test,2023-01-20 09:30:00,2023-01-20 17:00:00,nomura57,,CL1A;CL1B;CL2A;CL2B;CL3A;CL3B;DR_A;DR_B;LP1;LP2;LP4;PM_A;PM_B;PM_C;PM_D,,7.5,,932
1010,PLINE300,F_REX300X_1,36026/01221,,Table B RR tests,2023-01-25 10:30:00,2023-01-25 12:30:00,kvdsmis,,LP1;LP2;NOVA;PM_B,,2.0,,933
1011,PLINE300,F_REX300X_1,38199/01284,,AL217248,2023-01-22 06:30:00,2023-01-22 18:00:00,pittev,,LP1;LP2;PM_A;PM_B,,11.5,,934
1012,PLINE300,F_REX300X_1,38199/37862,,processing lot on hold,2023-01-06 06:30:00,2023-01-06 10:00:00,pittev,,LP1;LP2;PM_A;PM_B,,3.5,,935
1013,PLINE300,F_REX300X_2,31399/01183,,processing lots on hold,2023-01-05 06:30:00,2023-01-05 13:30:00,pittev,,LP1;LP2;PM_C;PM_D,,7.0,,936
1014,PLINE300,F_REX300X_2,31399/01183,,Sigma2 STI CLC recipe creation,2023-01-09 09:30:00,2023-01-09 17:30:00,sugawa19,,CL1B;CL2B;CL3B;CL4B;LP1;LP2;NOVA;PM_C;PM_D,,8.0,,937
1015,PLINE300,F_REX300X_2,31399/01183,,Sigma2 STI CLC recipe creation,2023-01-10 09:30:00,2023-01-10 17:30:00,sugawa19,,CL1B;CL2B;CL3B;CL4B;LP1;LP2;NOVA;PM_C;PM_D,,8.0,,938
1016,PLINE300,F_REX300X_2,32102/01053,,AL229972,2023-01-06 06:30:00,2023-01-06 09:30:00,pittev,,LP1;LP2;PM_C;PM_D,,3.0,,939
1017,PLINE300,GEMINI,36671/01223,,remote access EVG call particles,2023-01-24 14:00:00,2023-01-24 15:00:00,grosem77,,,,1.0,,940
1018,PLINE300,GENI,30990/32063,,H2 HPA 450C 30 min.,2023-01-18 12:00:00,2023-01-18 17:00:00,rastog28,,LP1;LP2;PM1,,5.0,,941
1019,PLINE300,GS1000,31199/01179,,h,2023-01-07 00:00:00,2023-01-09 00:00:00,kondo25,,,,48.0,,942
1020,PLINE300,GS1000,31199/01179,,h,2023-01-12 22:00:00,2023-01-13 10:00:00,kondo25,,,,12.0,,943
1021,PLINE300,GS1000,31199/01179,,h,2023-01-15 22:00:00,2023-01-16 08:30:00,kondo25,,,,10.5,,944
1022,PLINE300,GS1000,31199/01179,,h,2023-01-16 10:30:00,2023-01-16 14:00:00,kondo25,,,,3.5,,945
1023,PLINE300,GS1000,31199/01179,,h,2023-01-16 15:00:00,2023-01-16 17:30:00,kondo25,,,,2.5,,946
1024,PLINE300,GS1000,31199/01179,,h,2023-01-16 22:00:00,2023-01-17 08:30:00,kondo25,,,,10.5,,947
1025,PLINE300,GS1000,31199/01179,,h,2023-01-17 09:30:00,2023-01-17 11:30:00,kondo25,,,,2.0,,948
1026,PLINE300,GS1000,31199/01179,,h,2023-01-17 22:00:00,2023-01-18 13:30:00,kondo25,,,,15.5,,949
1027,PLINE300,GS1000,31199/01179,,h,2023-01-18 22:00:00,2023-01-19 08:30:00,kondo25,,,,10.5,,950
1028,PLINE300,GS1000,31199/01179,,h,2023-01-19 09:00:00,2023-01-19 15:30:00,kondo25,,,,6.5,,951
1029,PLINE300,GS1000,31199/01179,,h,2023-01-19 22:00:00,2023-01-20 10:00:00,kondo25,,,,12.0,,952
1030,PLINE300,GS1000,31199/01179,,h,2023-01-22 22:00:00,2023-01-23 08:30:00,kondo25,,,,10.5,,953
1031,PLINE300,GS1000,31199/01179,,h,2023-01-23 09:30:00,2023-01-23 11:00:00,kondo25,,,,1.5,,954
1032,PLINE300,GS1000,31199/01179,,h,2023-01-23 13:30:00,2023-01-23 15:00:00,kondo25,,,,1.5,,955
1033,PLINE300,GS1000,31199/01179,,h,2023-01-23 22:00:00,2023-01-24 08:30:00,kondo25,,,,10.5,,956
1034,PLINE300,GS1000,31199/01179,,h,2023-01-24 22:00:00,2023-01-25 08:30:00,kondo25,,,,10.5,,957
1035,PLINE300,GS1000,31199/01179,,h,2023-01-25 22:00:00,2023-01-26 08:30:00,kondo25,,,,10.5,,958
1036,PLINE300,GS1000,31199/01638,,w,2023-01-16 14:00:00,2023-01-16 15:00:00,gupta76,,,,1.0,,959
1037,PLINE300,GS1000,31199/01638,,D;v,2023-01-18 13:30:00,2023-01-18 20:00:00,gupta76,,,,6.5,,960
1038,PLINE300,GS1000,31199/01886,,wp3,2023-01-05 14:00:00,2023-01-06 00:00:00,vdheuvel,,,,10.0,,961
1039,PLINE300,GS1000,31199/01886,,wp3,2023-01-06 10:00:00,2023-01-07 00:00:00,vdheuvel,,,,14.0,,962
1040,PLINE300,GS1000,31199/01886,,f;wp3,2023-01-13 10:00:00,2023-01-13 22:00:00,vdheuvel,,,,12.0,,963
1041,PLINE300,GS1000,31199/01886,,wp3,2023-01-17 13:00:00,2023-01-17 22:00:00,vdheuvel,,,,9.0,,964
1042,PLINE300,GS1000,31199/01886,,wp3,2023-01-19 17:00:00,2023-01-19 20:00:00,vdheuvel,,,,3.0,,965
1043,PLINE300,GS1000,31199/01886,,wp3,2023-01-20 14:30:00,2023-01-20 17:30:00,vdheuvel,,,,3.0,,966
1044,PLINE300,GS1000,31199/01886,,wp3,2023-01-24 10:00:00,2023-01-24 16:00:00,vdheuvel,,,,6.0,,967
1045,PLINE300,GS1000,31199/31074,,FF,2023-01-12 13:00:00,2023-01-12 22:00:00,singh36,,,,9.0,,968
1046,PLINE300,H5000_2,31199/00653,,test,2023-01-20 11:00:00,2023-01-20 12:00:00,roy82,,,,1.0,,969
1047,PLINE300,H5000_2,31199/01514,,test,2023-01-06 22:00:00,2023-01-07 00:00:00,furuka28,,,,2.0,,970
1048,PLINE300,H5000_2,31199/01514,,test,2023-01-09 18:30:00,2023-01-09 19:00:00,furuka28,,,,0.5,,971
1049,PLINE300,H5000_2,31199/01514,,test,2023-01-24 04:00:00,2023-01-24 05:30:00,furuka28,,,,1.5,,972
1050,PLINE300,H5000_2,31199/01680,,DSA,2023-01-04 15:00:00,2023-01-04 15:30:00,kampit73,,,,0.5,,973
1051,PLINE300,H5000_2,31199/01680,,DSA,2023-01-19 11:00:00,2023-01-19 12:00:00,kampit73,,,,1.0,,974
1052,PLINE300,H5000_2,31199/01680,,R,2023-01-20 12:00:00,2023-01-20 13:30:00,hillen84,,,,1.5,,975
1053,PLINE300,H5000_2,31199/01956,,Veeco,2023-01-26 11:00:00,2023-01-26 11:30:00,bekaert,,,,0.5,,976
1054,PLINE300,H5000_2,31199/30079,,test,2023-01-03 12:00:00,2023-01-03 14:00:00,dilien72,,,,2.0,,977
1055,PLINE300,H5000_2,31199/30079,,test,2023-01-16 02:00:00,2023-01-16 03:30:00,vleerb85,,,,1.5,,978
1056,PLINE300,H5000_2,31199/30079,,test,2023-01-19 12:00:00,2023-01-19 14:00:00,dekeys25,,,,2.0,,979
1057,PLINE300,H5000_2,31199/30079,,test,2023-01-24 02:00:00,2023-01-24 04:00:00,vleerb85,,,,2.0,,980
1058,PLINE300,H5000_2,31199/30079,,test,2023-01-26 12:00:00,2023-01-26 14:00:00,dilien72,,,,2.0,,981
1059,PLINE300,H5000_2,31199/30117,,meas,2023-01-10 12:00:00,2023-01-10 14:00:00,kato15,,,,2.0,,982
1060,PLINE300,H5000_2,31199/30117,,meas,2023-01-10 16:00:00,2023-01-10 19:00:00,kato15,,,,3.0,,983
1061,PLINE300,H5000_2,31199/30117,,meas,2023-01-17 16:00:00,2023-01-17 18:00:00,kato15,,,,2.0,,984
1062,PLINE300,H5000_2,31199/30117,,meas,2023-01-19 18:00:00,2023-01-19 21:00:00,kato15,,,,3.0,,985
1063,PLINE300,H5000_2,31199/31074,,FF,2023-01-05 17:00:00,2023-01-05 21:00:00,singh36,,,,4.0,,986
1064,PLINE300,H5000_2,31199/31074,,meas,2023-01-17 12:00:00,2023-01-17 14:00:00,kato15,,,,2.0,,987
1065,PLINE300,H5000_2,31199/31074,,meas,2023-01-19 21:00:00,2023-01-20 00:00:00,kato15,,,,3.0,,988
1066,PLINE300,H5000_2,31199/31074,,meas,2023-01-24 12:00:00,2023-01-24 14:00:00,kato15,,,,2.0,,989
1067,PLINE300,H5000_2,31199/31074,,meas,2023-01-24 16:00:00,2023-01-24 19:00:00,kato15,,,,3.0,,990
1068,PLINE300,H5000_2,31199/31147,,rax,2023-01-08 17:00:00,2023-01-09 03:30:00,kim69,,,,10.5,,991
1069,PLINE300,H5000_2,31199/31247,,Inpria,2023-01-06 11:00:00,2023-01-06 14:00:00,wouter51,,,,3.0,,992
1070,PLINE300,H5000_2,31199/31247,,Inpria;i,2023-01-11 12:00:00,2023-01-11 19:00:00,choudr12;doise23,,,,7.0,,993
1071,PLINE300,H5000_2,31199/31247,,Inpria,2023-01-13 11:00:00,2023-01-13 14:00:00,wouter51,,,,3.0,,994
1072,PLINE300,H5000_2,31199/31247,,Inpria,2023-01-16 17:00:00,2023-01-17 00:00:00,wouter51,,,,7.0,,995
1073,PLINE300,H5000_2,31199/31247,,Inpria,2023-01-18 14:00:00,2023-01-18 18:00:00,deschepp,,,,4.0,,996
